VEHICLE_ID,CUSTOMER_ID,DEALER_ID,VIN,YEAR,MAKE,MODEL,TRIM,COLOR,MILEAGE,PURCHASE_DATE,IS_LEASE,LEASE_END_DATE,CREATED_AT
VEH02203,CUS00332,DLR002,19034253821970816,2018,Kia,Optima,LE,Black,103208,2023-10-18,False,,2022-01-08
VEH02204,CUS00489,DLR002,13936467464373026,2019,Honda,Civic,Base,Blue,56519,2022-06-07,True,2023-10-31,2023-09-24
VEH02205,CUS00196,DLR002,11762724191881118,2023,Honda,Accord,LE,Green,105674,2022-06-30,True,2024-01-23,2021-09-03
VEH02206,CUS01774,DLR001,15169848943163590,2020,Toyota,Highlander,XLE,Blue,88079,2019-06-09,True,2024-04-18,2020-05-29
VEH02207,CUS01471,DLR003,13824249479191642,2021,Ford,F-150,Base,Beige,12994,2023-02-03,False,,2021-11-15
VEH02208,CUS00436,DLR001,13074660827711802,2022,Toyota,RAV4,,Silver,75603,2022-02-20,True,2024-03-26,2022-03-12
VEH02209,CUS00241,DLR001,14477114934787981,2023,Toyota,RAV4,Limited,Brown,71163,2023-03-20,False,,2021-01-29
VEH02210,CUS01701,DLR001,13881705548694452,2018,Toyota,Corolla,LX,Gray,19005,2021-08-20,False,,2021-02-10
VEH02211,CUS01337,DLR003,12129386841499412,2022,Ford,F-150,Limited,Beige,65974,2021-07-08,False,,2020-08-23
VEH02212,CUS01772,DLR001,18080022759194507,2020,Toyota,Corolla,Sport,Brown,110837,2022-11-11,False,,2020-02-07
VEH02213,CUS00357,DLR003,17598236438143799,2021,Nissan,Rogue,Limited,Gray,19113,2019-08-11,False,,2022-09-13
VEH02214,CUS00718,DLR002,17595747893578100,2019,Honda,Odyssey,SE,Black,36221,2023-06-03,True,2024-02-04,2020-02-10
VEH02215,CUS00237,DLR005,15520485836839854,2022,BMW,3 Series,SE,Silver,106308,2022-03-30,True,2023-10-12,2020-03-14
VEH02216,CUS00847,DLR002,18692644732405714,2020,Honda,Civic,XLE,Silver,20131,2021-08-05,False,,2021-09-19
VEH02217,CUS00326,DLR003,13815592264169917,2020,Nissan,Rogue,EX,Green,58441,2020-01-24,True,2024-02-13,2021-08-16
VEH02218,CUS00009,DLR001,18242613270667561,2022,Toyota,RAV4,Sport,Green,33476,2023-01-21,False,,2022-09-19
VEH02219,CUS01017,DLR003,17570844344395796,2021,Ford,Edge,Limited,Brown,6269,2020-05-18,False,,2023-11-20
VEH02220,CUS01959,DLR003,11095638046490780,2020,Ford,Edge,Base,White,76817,2022-03-31,False,,2020-07-27
VEH02221,CUS01291,DLR002,16108891842316517,2020,Kia,Sorento,Base,Green,20468,2020-01-09,True,2024-01-04,2022-06-14
VEH02222,CUS01514,DLR003,13557294765568229,2022,Ford,Escape,,Gray,42046,2020-04-17,True,2024-04-08,2020-03-19
VEH02223,CUS01624,DLR005,19989574060126717,2019,BMW,5 Series,EX,Blue,75225,2021-12-21,False,,2023-05-11
VEH02224,CUS01945,DLR001,11999134798900483,2019,Toyota,Camry,XLE,Black,90856,2020-02-08,False,,2022-06-28
VEH02225,CUS00258,DLR001,11237945366159246,2019,Toyota,Corolla,LE,Blue,75068,2021-04-12,False,,2022-08-22
VEH02226,CUS00502,DLR005,14576101811411105,2022,BMW,5 Series,XLE,Black,117704,2019-06-23,False,,2023-11-16
VEH02227,CUS01233,DLR005,14856040537703901,2021,BMW,3 Series,,Red,76160,2022-09-20,True,2024-02-14,2022-03-30
VEH02228,CUS01643,DLR004,17899162156741007,2020,Chevrolet,Colorado,Base,Gray,96681,2022-03-11,True,2023-10-09,2022-09-21
VEH02229,CUS01548,DLR005,10937776082522349,2020,BMW,X3,Limited,Beige,81791,2020-10-31,False,,2020-01-29
VEH02230,CUS01456,DLR005,11973759697578279,2019,BMW,X3,Sport,Red,8457,2020-05-03,False,,2019-12-26
VEH02231,CUS00625,DLR004,18008942523061728,2021,Chevrolet,Colorado,EX,Red,53540,2022-06-19,True,2024-01-04,2023-08-22
VEH02232,CUS00730,DLR001,19226073770399546,2022,Toyota,Tacoma,EX,White,41459,2023-11-12,False,,2021-11-18
VEH02233,CUS00160,DLR001,10976502626880512,2022,Toyota,Highlander,LX,Brown,82675,2020-04-07,False,,2023-06-11
VEH02234,CUS00628,DLR003,18872213232173172,2018,Kia,Sorento,Limited,Gold,39469,2023-01-11,False,,2021-02-05
VEH02235,CUS00312,DLR001,17157043326800370,2020,Toyota,RAV4,EX,Brown,43237,2022-04-26,False,,2022-11-19
VEH02236,CUS01877,DLR004,14492566383409925,2019,Chevrolet,Silverado,LX,White,82511,2020-04-10,True,2024-06-06,2021-05-02
VEH02237,CUS00184,DLR004,18786545110134997,2022,Chevrolet,Traverse,SE,Blue,59625,2020-11-20,True,2023-12-30,2023-08-30
VEH02238,CUS00727,DLR001,15190256591927360,2019,Toyota,Corolla,EX,Gold,44146,2020-03-04,True,2024-06-19,2021-10-10
VEH02239,CUS01775,DLR002,15574382027314171,2019,Honda,Civic,SE,Brown,86230,2022-09-25,True,2024-03-06,2020-01-14
VEH02240,CUS01912,DLR001,13480884678507188,2021,Toyota,Camry,EX,Gray,11987,2021-10-31,False,,2022-12-07
VEH02241,CUS00754,DLR005,13828907677913486,2019,Kia,Optima,Base,Gray,19220,2022-02-14,False,,2021-12-30
VEH02242,CUS00931,DLR001,10500942142231444,2019,Toyota,Corolla,LX,White,35919,2022-03-22,False,,2022-05-17
VEH02243,CUS01047,DLR001,15396177507314412,2020,Toyota,Highlander,Base,Green,21752,2022-09-28,True,2024-06-23,2020-09-11
VEH02244,CUS01645,DLR001,11374406143666623,2020,Toyota,RAV4,LX,Brown,89225,2019-09-14,False,,2023-08-24
VEH02245,CUS01538,DLR001,16166240453469374,2023,Toyota,Camry,,Blue,92005,2022-07-07,False,,2021-04-05
VEH02246,CUS01049,DLR002,15127985248292452,2019,Honda,CR-V,SE,Gray,5380,2020-10-30,False,,2022-11-16
VEH02247,CUS00743,DLR003,15296359696635687,2020,Ford,Explorer,XLE,Red,47304,2019-02-22,False,,2023-02-01
VEH02248,CUS00745,DLR003,14139358084696382,2020,Nissan,Altima,Limited,Green,56811,2019-10-14,True,2023-12-14,2022-12-07
VEH02249,CUS01299,DLR004,17305789192776415,2022,Chevrolet,Equinox,LE,Green,35498,2022-12-24,False,,2021-08-25
VEH02250,CUS01671,DLR002,13233558579845861,2021,Honda,Odyssey,,Brown,82689,2019-02-14,False,,2023-04-01
VEH02251,CUS00154,DLR005,18741432328912046,2019,Nissan,Rogue,XLE,Blue,43609,2023-11-28,False,,2022-12-17
VEH02252,CUS01538,DLR004,14031444191234498,2020,Chevrolet,Malibu,LE,Blue,64279,2019-06-01,False,,2022-07-18
VEH02253,CUS00962,DLR003,11500773009732786,2019,Ford,Edge,LX,Gold,39932,2020-05-14,True,2024-06-23,2022-12-21
VEH02254,CUS00291,DLR002,14532837087157741,2020,Honda,Odyssey,LE,Beige,17485,2022-03-25,True,2024-06-10,2020-06-21
VEH02255,CUS00194,DLR005,16581510979450103,2019,BMW,X3,Limited,Black,94459,2020-12-22,False,,2022-03-03
VEH02256,CUS00675,DLR003,14184154274503027,2021,Ford,Edge,,Gray,85376,2020-06-28,False,,2020-10-08
VEH02257,CUS00497,DLR001,14235798211230931,2021,Toyota,Corolla,Sport,Silver,103029,2019-01-30,False,,2020-03-28
VEH02258,CUS00209,DLR002,10608546800579037,2021,Nissan,Rogue,,Black,115800,2020-01-04,False,,2022-12-14
VEH02259,CUS00587,DLR005,17122932766893958,2019,BMW,X3,EX,White,111777,2021-02-12,False,,2022-02-11
VEH02260,CUS01668,DLR002,14852081726890548,2018,Hyundai,Sonata,LX,Silver,105070,2022-02-28,True,2023-11-29,2021-02-16
VEH02261,CUS01436,DLR001,10243817433636024,2019,Nissan,Rogue,SE,Silver,30361,2021-04-28,False,,2020-01-24
VEH02262,CUS00419,DLR004,18493814973849086,2018,Chevrolet,Silverado,SE,Black,99010,2020-05-01,False,,2023-02-26
VEH02263,CUS01349,DLR001,11097790376730577,2021,Toyota,Tacoma,SE,Green,77717,2022-05-24,False,,2022-11-15
VEH02264,CUS00904,DLR001,19103073108341773,2021,Toyota,Corolla,LX,Gray,108916,2019-03-26,False,,2022-01-21
VEH02265,CUS01495,DLR003,13411859130105218,2019,Hyundai,Tucson,Limited,Blue,76606,2021-10-25,False,,2023-05-12
VEH02266,CUS00495,DLR003,13580429107225915,2022,Ford,Bronco,Limited,Silver,64797,2019-04-04,False,,2022-11-14
VEH02267,CUS00124,DLR002,10079418039373238,2021,Honda,Accord,Sport,Gold,118974,2020-04-29,True,2023-10-25,2022-09-22
VEH02268,CUS00626,DLR003,18821472990328767,2021,Ford,Edge,LX,Brown,81952,2019-02-27,False,,2021-09-16
VEH02269,CUS01988,DLR001,12065646341653527,2021,Toyota,Highlander,Base,Green,75987,2019-11-04,True,2024-05-17,2020-08-25
VEH02270,CUS01112,DLR002,19252933079594687,2019,Honda,CR-V,SE,Beige,9071,2023-05-09,False,,2023-02-01
VEH02271,CUS00109,DLR004,12475020352016495,2020,Chevrolet,Colorado,XLE,White,89708,2022-03-09,True,2024-04-05,2021-07-08
VEH02272,CUS01951,DLR003,12508202533073847,2021,Ford,F-150,XLE,White,78556,2020-11-28,False,,2019-12-25
VEH02273,CUS01652,DLR004,16403829033958857,2020,Kia,Sorento,EX,Blue,112668,2021-10-31,False,,2020-12-28
VEH02274,CUS01088,DLR002,16064130088815635,2022,Honda,Civic,XLE,Beige,33408,2022-09-09,True,2024-01-28,2020-10-30
VEH02275,CUS01481,DLR002,18183800703427662,2020,Honda,Odyssey,LE,White,33815,2022-10-10,False,,2021-06-13
VEH02276,CUS00370,DLR005,10990218835698647,2021,BMW,7 Series,Base,Blue,29351,2023-11-02,False,,2021-10-31
VEH02277,CUS01184,DLR005,13225022084553208,2020,BMW,7 Series,EX,Green,87611,2020-01-04,True,2024-01-07,2023-11-29
VEH02278,CUS01826,DLR004,12394896447343230,2020,Chevrolet,Colorado,LX,Gold,83351,2020-04-07,False,,2022-04-13
VEH02279,CUS00878,DLR003,10795050939933865,2023,Ford,Bronco,LX,Black,82114,2022-03-28,False,,2023-07-23
VEH02280,CUS00078,DLR002,17018311844309238,2023,Honda,Accord,LE,Blue,64856,2020-06-04,False,,2020-04-07
VEH02281,CUS01515,DLR001,14656885930770325,2020,Toyota,Corolla,XLE,Brown,70427,2019-09-18,False,,2020-07-23
VEH02282,CUS01461,DLR002,10320128783285070,2022,Honda,CR-V,LE,Beige,118497,2020-06-27,False,,2022-08-13
VEH02283,CUS01480,DLR001,13590573840246157,2019,Hyundai,Tucson,Limited,Silver,83904,2020-11-02,True,2023-10-16,2022-05-05
VEH02284,CUS01297,DLR005,13279485937893306,2021,BMW,7 Series,Base,Gray,29962,2019-09-23,True,2023-11-26,2019-11-24
VEH02285,CUS00275,DLR005,16014976695435299,2022,BMW,7 Series,Limited,Brown,93953,2020-12-11,False,,2023-06-22
VEH02286,CUS00230,DLR001,14022503745858954,2020,Kia,Sorento,XLE,Gold,94938,2023-01-01,True,2023-11-06,2021-04-18
VEH02287,CUS01586,DLR002,18448325581459265,2023,Honda,Accord,,Red,25810,2021-03-18,False,,2020-06-22
VEH02288,CUS01711,DLR001,15219493654421625,2020,Toyota,Tacoma,Base,Beige,100901,2023-01-08,True,2024-02-23,2023-09-06
VEH02289,CUS00158,DLR005,13122945619452215,2022,BMW,3 Series,,White,56186,2022-01-09,False,,2021-02-19
VEH02290,CUS01163,DLR004,11371364804004219,2020,Chevrolet,Colorado,LX,Red,114398,2023-07-06,False,,2020-03-11
VEH02291,CUS01002,DLR005,16966723762078488,2022,BMW,X3,EX,Beige,117070,2022-05-14,True,2024-02-11,2020-04-19
VEH02292,CUS00701,DLR003,18948824106031225,2021,Ford,Edge,EX,Blue,92059,2021-04-24,False,,2021-02-23
VEH02293,CUS01291,DLR002,18494795950476227,2019,Honda,CR-V,LX,Silver,57287,2023-03-20,False,,2022-09-26
VEH02294,CUS01829,DLR005,10220533796644525,2020,BMW,X3,Limited,Gray,104838,2023-07-09,False,,2020-08-16
VEH02295,CUS01644,DLR001,13386001594247069,2022,Toyota,Highlander,,Silver,117830,2023-05-16,False,,2022-01-10
VEH02296,CUS00307,DLR002,15524503263154679,2022,Honda,Pilot,Base,Blue,37235,2020-08-30,False,,2022-04-05
VEH02297,CUS00927,DLR005,16578156951788210,2021,BMW,7 Series,Limited,Silver,93022,2021-02-07,False,,2022-08-26
VEH02298,CUS01872,DLR002,14151817448818338,2020,Hyundai,Tucson,SE,Red,18230,2021-03-08,False,,2021-05-07
VEH02299,CUS00474,DLR003,15483769640658569,2019,Kia,Sorento,,Black,33238,2020-02-13,True,2024-02-23,2023-05-18
VEH02300,CUS01709,DLR005,10747637148146596,2019,BMW,3 Series,LE,Beige,31100,2021-01-14,False,,2020-05-25
VEH02301,CUS00982,DLR004,10259677194384635,2020,Nissan,Altima,SE,Red,56963,2022-09-19,False,,2020-03-31
VEH02302,CUS01043,DLR004,11403834936575889,2021,Chevrolet,Malibu,Limited,Silver,26516,2020-02-07,True,2024-06-09,2020-06-02
VEH02303,CUS00501,DLR002,11990440906354247,2021,Honda,CR-V,Base,Black,34599,2020-07-18,False,,2023-01-28
VEH02304,CUS01839,DLR003,19600549486380647,2023,Ford,Bronco,LE,Black,39232,2021-03-06,False,,2020-03-22
VEH02305,CUS01058,DLR005,18137146481535162,2022,BMW,X5,LX,Gold,44142,2020-06-11,True,2024-02-26,2021-09-20
VEH02306,CUS01150,DLR005,13480482805936140,2021,BMW,5 Series,SE,Gray,117856,2019-05-17,False,,2023-09-07
VEH02307,CUS00926,DLR001,17100252504126072,2022,Toyota,RAV4,LX,Brown,109014,2020-12-24,False,,2022-04-09
VEH02308,CUS00179,DLR001,10537001777512117,2019,Toyota,Tacoma,Sport,Red,21917,2020-10-11,False,,2020-07-27
VEH02309,CUS01562,DLR001,10410873456533904,2022,Toyota,Highlander,XLE,Black,23148,2023-06-10,True,2024-03-03,2020-04-04
VEH02310,CUS00658,DLR005,18794776913060378,2020,BMW,X5,XLE,Black,8064,2022-03-20,True,2024-05-10,2021-02-01
VEH02311,CUS00481,DLR005,15419034844937057,2019,Nissan,Altima,SE,Brown,108667,2023-08-30,False,,2023-02-21
VEH02312,CUS01565,DLR001,19511674833536934,2021,Toyota,Highlander,Limited,Blue,75191,2021-09-24,False,,2023-08-20
VEH02313,CUS00400,DLR005,18957854870077801,2020,BMW,X5,LE,Black,62758,2022-03-03,False,,2023-06-10
VEH02314,CUS01366,DLR003,15573449129023778,2020,Ford,Explorer,LE,Black,58675,2020-05-18,False,,2021-08-14
VEH02315,CUS00949,DLR003,12363801974221839,2022,Ford,Bronco,LX,Gray,90394,2021-08-10,False,,2021-12-28
VEH02316,CUS01600,DLR004,12608967078558601,2022,Chevrolet,Traverse,Base,Green,35019,2023-03-31,False,,2021-05-06
VEH02317,CUS00102,DLR002,11896654596857846,2022,Honda,Pilot,Sport,Blue,35431,2019-11-12,False,,2020-08-18
VEH02318,CUS01550,DLR005,18714046928003251,2020,BMW,5 Series,Sport,Beige,24252,2021-10-29,False,,2021-06-27
VEH02319,CUS00459,DLR003,11521110646261917,2022,Ford,Escape,EX,Silver,15397,2020-11-01,True,2024-05-26,2023-09-30
VEH02320,CUS01742,DLR004,18447548743607485,2020,Chevrolet,Colorado,Limited,Silver,5153,2020-09-10,False,,2023-02-13
VEH02321,CUS00708,DLR005,18849000000747760,2020,BMW,X3,SE,Green,114764,2023-02-02,False,,2021-05-13
VEH02322,CUS00014,DLR001,17373593805592551,2021,Toyota,Tacoma,,Red,55182,2019-08-01,False,,2023-08-25
VEH02323,CUS00976,DLR004,12748796386725835,2020,Chevrolet,Colorado,SE,Silver,93668,2021-11-16,False,,2023-02-03
VEH02324,CUS00110,DLR001,19559715319567038,2018,Toyota,Corolla,SE,Silver,75868,2022-08-26,False,,2020-07-28
VEH02325,CUS00539,DLR004,12637440467859671,2021,Chevrolet,Silverado,SE,Blue,63798,2021-07-11,True,2024-06-23,2020-03-25
VEH02326,CUS01434,DLR003,12490495362862068,2018,Ford,F-150,,Green,112978,2019-12-19,False,,2022-05-19
VEH02327,CUS01122,DLR005,13021461372373289,2021,BMW,3 Series,,Red,7605,2021-11-14,True,2024-06-08,2020-11-01
VEH02328,CUS01418,DLR005,14955969909125794,2018,Nissan,Altima,XLE,Gray,47213,2022-07-02,False,,2022-12-28
VEH02329,CUS01757,DLR004,17623556050106897,2021,Chevrolet,Colorado,LX,Silver,5693,2022-05-22,True,2024-03-03,2022-06-18
VEH02330,CUS00937,DLR003,13865997608104004,2020,Nissan,Rogue,Limited,Silver,117403,2022-12-01,False,,2023-02-03
VEH02331,CUS01088,DLR005,10152690691401921,2022,BMW,X5,,Black,37001,2019-11-03,True,2023-10-12,2020-11-12
VEH02332,CUS00117,DLR003,11580188540950389,2020,Ford,Edge,Base,Silver,23442,2022-04-20,False,,2020-11-06
VEH02333,CUS00574,DLR004,10733549588969538,2020,Chevrolet,Equinox,LX,Gray,115710,2021-10-07,False,,2022-12-29
VEH02334,CUS01449,DLR004,16965800985017257,2019,Chevrolet,Malibu,Limited,Red,111200,2019-03-02,True,2023-10-24,2022-01-30
VEH02335,CUS00124,DLR002,15035003865558322,2023,Honda,Accord,Base,Black,117193,2020-07-29,False,,2022-08-28
VEH02336,CUS00719,DLR002,11638037217814911,2021,Honda,CR-V,XLE,Red,100781,2021-10-23,False,,2022-06-01
VEH02337,CUS00274,DLR005,15091071946227599,2019,BMW,5 Series,Base,Brown,103213,2021-02-05,False,,2020-09-11
VEH02338,CUS01715,DLR001,18876619726495711,2019,Nissan,Altima,,Green,81390,2021-12-17,False,,2021-05-18
VEH02339,CUS01123,DLR003,10081931666753467,2022,Ford,Explorer,Limited,White,51187,2021-01-13,False,,2020-10-21
VEH02340,CUS01289,DLR005,12154790089312401,2019,BMW,3 Series,LE,Brown,56157,2019-01-30,False,,2022-02-16
VEH02341,CUS01368,DLR002,10686898718626186,2022,Honda,Accord,Base,Black,22424,2021-11-01,False,,2022-07-06
VEH02342,CUS00449,DLR005,12232692499033297,2022,BMW,X5,LE,Green,71326,2021-05-17,False,,2021-01-04
VEH02343,CUS00100,DLR003,10008478166986655,2023,Ford,Bronco,Base,Gold,106450,2022-11-06,True,2024-01-19,2023-11-11
VEH02344,CUS00796,DLR002,14006260355553344,2020,Honda,CR-V,LX,Silver,69530,2020-03-07,True,2024-06-17,2022-07-19
VEH02345,CUS00372,DLR002,17242189984725264,2020,Honda,CR-V,Limited,White,35239,2021-10-14,True,2024-02-12,2021-07-15
VEH02346,CUS00644,DLR005,18535487109317456,2021,BMW,X5,XLE,Blue,80523,2020-12-10,False,,2020-04-16
VEH02347,CUS00639,DLR002,11223912790444751,2022,Honda,CR-V,XLE,Brown,32477,2021-07-06,False,,2022-05-28
VEH02348,CUS01565,DLR003,16701355119753493,2021,Ford,Edge,XLE,Red,26655,2023-05-20,True,2024-06-29,2020-04-28
VEH02349,CUS00640,DLR004,12444201705366166,2018,Chevrolet,Malibu,XLE,Gold,55667,2023-10-03,True,2024-03-05,2021-05-22
VEH02350,CUS00303,DLR003,16842412201889093,2020,Ford,Explorer,Limited,Silver,113837,2019-01-29,False,,2021-02-02
VEH02351,CUS01917,DLR001,19276796644119107,2022,Toyota,RAV4,SE,Red,48100,2021-11-25,False,,2022-04-25
VEH02352,CUS00099,DLR001,15908442352398628,2020,Nissan,Altima,LX,Beige,81834,2022-11-01,False,,2022-05-27
VEH02353,CUS00408,DLR005,12553116727623350,2020,BMW,X3,,Blue,83883,2021-01-04,False,,2022-04-23
VEH02354,CUS00695,DLR005,10258230809734573,2020,Hyundai,Sonata,XLE,Silver,55548,2021-08-02,False,,2021-05-29
VEH02355,CUS00126,DLR005,11858485015817815,2019,BMW,5 Series,LX,Gray,50307,2021-09-27,False,,2022-01-19
VEH02356,CUS01799,DLR002,11596968411514408,2021,Honda,CR-V,LE,Gray,103537,2023-09-27,False,,2023-07-22
VEH02357,CUS00707,DLR005,15620711438264297,2019,BMW,5 Series,EX,Red,28662,2020-10-14,False,,2020-01-11
VEH02358,CUS01565,DLR002,19477201280638578,2020,Honda,Pilot,,Gold,48185,2019-06-18,False,,2022-07-05
VEH02359,CUS00269,DLR003,11186135405136605,2020,Nissan,Rogue,XLE,Red,97575,2021-12-07,False,,2021-07-23
VEH02360,CUS01044,DLR001,12887763660972262,2022,Toyota,Tacoma,LX,Red,15960,2020-07-26,True,2023-10-19,2020-02-27
VEH02361,CUS00254,DLR002,15868162513357582,2020,Honda,Odyssey,Limited,Red,75853,2019-10-19,False,,2021-07-10
VEH02362,CUS00464,DLR005,14369596685963462,2019,BMW,X3,EX,White,88877,2023-10-29,True,2023-11-12,2023-04-06
VEH02363,CUS00815,DLR005,12686078191056016,2022,BMW,7 Series,LE,Gold,36336,2019-11-10,False,,2020-12-07
VEH02364,CUS01726,DLR002,11308781373295776,2022,Honda,CR-V,EX,Beige,62403,2019-09-23,False,,2023-08-26
VEH02365,CUS00613,DLR001,10188731312822218,2022,Toyota,Corolla,,Black,97581,2022-08-11,True,2024-03-21,2022-04-18
VEH02366,CUS01510,DLR005,12152644352204662,2021,BMW,X5,LX,Red,97268,2019-12-11,False,,2023-11-16
VEH02367,CUS00184,DLR001,16576357813112939,2022,Toyota,RAV4,Sport,White,50752,2020-05-25,False,,2021-05-23
VEH02368,CUS00504,DLR002,12255143574297926,2022,Honda,Accord,EX,Gold,27356,2022-09-12,False,,2020-02-02
VEH02369,CUS01209,DLR003,12437020818415349,2022,Ford,F-150,Base,White,16020,2020-03-07,False,,2021-03-12
VEH02370,CUS00937,DLR003,17648816052335858,2020,Ford,Edge,,Black,100008,2022-11-13,False,,2023-06-14
VEH02371,CUS01004,DLR002,19806206016070321,2021,Honda,CR-V,Sport,Black,22315,2022-01-07,True,2024-04-11,2021-12-02
VEH02372,CUS01357,DLR004,18792179175813688,2021,Chevrolet,Silverado,Sport,Gray,26811,2021-12-21,True,2024-02-24,2019-11-28
VEH02373,CUS00155,DLR002,11524215474670456,2018,Kia,Optima,LE,Silver,102638,2020-03-20,False,,2022-03-24
VEH02374,CUS01391,DLR001,12138801078915499,2022,Toyota,Tacoma,LX,Black,43401,2020-02-19,False,,2021-06-20
VEH02375,CUS01726,DLR003,18868030625876063,2022,Ford,Bronco,,Gray,91184,2021-01-10,False,,2022-07-27
VEH02376,CUS01533,DLR002,15411522398379202,2021,Honda,Odyssey,LX,Silver,35093,2019-04-18,True,2023-12-01,2023-02-09
VEH02377,CUS00570,DLR003,15644169867827172,2021,Ford,Bronco,Base,White,5712,2020-10-09,False,,2020-05-13
VEH02378,CUS00702,DLR001,18241368461250304,2020,Toyota,Highlander,XLE,Black,58098,2023-02-20,True,2024-05-27,2020-11-10
VEH02379,CUS01923,DLR003,17941321772444760,2020,Ford,F-150,XLE,Beige,52573,2021-09-04,False,,2020-11-08
VEH02380,CUS01580,DLR004,15847587634486123,2021,Chevrolet,Malibu,Base,Brown,22125,2020-05-31,True,2023-11-02,2021-06-01
VEH02381,CUS01864,DLR002,11453456783106447,2020,Honda,Accord,EX,Beige,105630,2020-04-14,False,,2021-04-16
VEH02382,CUS01827,DLR005,11667878137835285,2019,BMW,3 Series,LE,Blue,35452,2021-09-15,True,2024-02-28,2022-07-10
VEH02383,CUS00869,DLR005,17093276594541361,2020,BMW,5 Series,EX,Blue,79705,2019-12-19,False,,2021-12-21
VEH02384,CUS00259,DLR004,19871814971594534,2020,Chevrolet,Equinox,Sport,Silver,113401,2019-10-01,False,,2023-07-08
VEH02385,CUS00458,DLR001,17328627141622288,2019,Toyota,Tacoma,SE,Silver,72921,2020-10-21,True,2023-11-25,2020-07-21
VEH02386,CUS00589,DLR005,17836118479516824,2019,Kia,Sorento,Base,Brown,25828,2023-08-28,False,,2021-05-09
VEH02387,CUS01670,DLR001,13619830801019419,2023,Toyota,RAV4,Limited,Brown,67635,2023-05-17,False,,2021-01-22
VEH02388,CUS00553,DLR005,19331464145153508,2022,BMW,X5,Limited,Red,17737,2021-10-20,False,,2022-04-27
VEH02389,CUS00723,DLR001,14746921612760563,2018,Toyota,Corolla,EX,Brown,77334,2022-09-15,True,2024-03-12,2022-10-05
VEH02390,CUS01703,DLR003,18712467916919812,2021,Ford,F-150,SE,White,46869,2021-10-12,False,,2022-02-08
VEH02391,CUS00328,DLR005,17204254940582317,2021,BMW,X3,SE,Black,15009,2022-01-19,True,2024-02-07,2020-06-04
VEH02392,CUS01328,DLR003,11546201027532112,2019,Ford,Explorer,Sport,Blue,113719,2019-04-19,False,,2022-11-12
VEH02393,CUS01104,DLR004,18970883276793848,2020,Chevrolet,Colorado,XLE,Gold,86181,2021-09-20,False,,2020-03-21
VEH02394,CUS01969,DLR002,18178974026876833,2020,Honda,Accord,LE,Green,26046,2022-08-01,False,,2023-07-17
VEH02395,CUS00979,DLR005,17113706714957747,2019,BMW,5 Series,,Gray,10549,2020-02-15,False,,2022-08-28
VEH02396,CUS01043,DLR004,14161545987471248,2019,Chevrolet,Traverse,Limited,Red,114391,2019-03-04,False,,2023-10-08
VEH02397,CUS01701,DLR003,14032963033415575,2023,Ford,Bronco,EX,Silver,20746,2021-04-27,False,,2019-12-06
VEH02398,CUS01984,DLR002,16905760193111559,2019,Honda,Accord,Sport,White,65908,2021-07-10,False,,2022-08-08
VEH02399,CUS01459,DLR004,12530756581058445,2021,Chevrolet,Traverse,Limited,Blue,115980,2021-12-16,False,,2021-12-21
VEH02400,CUS01397,DLR004,10438672034412799,2019,Chevrolet,Malibu,Sport,Green,74742,2022-01-29,False,,2022-08-06
VEH02401,CUS01753,DLR001,11559437006328200,2020,Toyota,Corolla,,Blue,6565,2022-09-20,False,,2022-08-06
VEH02402,CUS01960,DLR005,14026602420053575,2021,BMW,X3,Base,Brown,26013,2022-10-24,False,,2020-12-29
