CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,CAMPAIGN_ID,CALL_DATETIME,CALL_DATE,DURATION_SECONDS,DISPOSITION,DIRECTION,CALL_TYPE,RECORDING_URL,CREATED_AT
CALL011712,DLR003,AGT014,CUS01834,CMP015,2024-01-26 11:40:59,2024-01-26,148,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/26/CALL011712.mp3,2024-01-26 11:40:59
CALL011713,DLR004,AGT021,CUS00013,CMP019,2024-01-01 09:28:05,2024-01-01,197,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/01/CALL011713.mp3,2024-01-01 09:28:05
CALL011714,DLR003,AGT013,CUS01353,CMP015,2024-01-18 18:04:20,2024-01-18,101,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/18/CALL011714.mp3,2024-01-18 18:04:20
CALL011715,DLR001,AGT006,CUS01139,CMP002,2024-01-14 19:17:24,2024-01-14,68,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/14/CALL011715.mp3,2024-01-14 19:17:24
CALL011716,DLR002,AGT010,CUS01334,CMP008,2024-01-08 10:47:03,2024-01-08,337,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/08/CALL011716.mp3,2024-01-08 10:47:03
CALL011717,DLR005,AGT029,CUS00100,CMP023,2024-01-12 14:22:33,2024-01-12,152,voicemail,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/12/CALL011717.mp3,2024-01-12 14:22:33
CALL011718,DLR005,AGT029,CUS00082,CMP021,2024-01-24 09:11:36,2024-01-24,154,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/24/CALL011718.mp3,2024-01-24 09:11:36
CALL011719,DLR003,AGT016,CUS00892,CMP011,2024-01-13 09:29:12,2024-01-13,148,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/13/CALL011719.mp3,2024-01-13 09:29:12
CALL011720,DLR005,AGT029,CUS01372,CMP024,2024-01-18 15:56:35,2024-01-18,185,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/18/CALL011720.mp3,2024-01-18 15:56:35
CALL011721,DLR003,AGT013,CUS01934,CMP014,2024-01-19 15:17:33,2024-01-19,143,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/19/CALL011721.mp3,2024-01-19 15:17:33
CALL011722,DLR001,AGT005,CUS01734,CMP003,2024-01-09 16:01:02,2024-01-09,78,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/09/CALL011722.mp3,2024-01-09 16:01:02
CALL011723,DLR005,AGT026,CUS01949,CMP024,2024-01-22 16:22:03,2024-01-22,223,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/22/CALL011723.mp3,2024-01-22 16:22:03
CALL011724,DLR003,AGT013,CUS01777,CMP014,2024-01-07 15:33:16,2024-01-07,125,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/07/CALL011724.mp3,2024-01-07 15:33:16
CALL011725,DLR003,AGT013,CUS01131,CMP014,2024-01-09 15:46:47,2024-01-09,128,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/09/CALL011725.mp3,2024-01-09 15:46:47
CALL011726,DLR002,AGT007,CUS01319,CMP007,2024-01-21 10:40:39,2024-01-21,190,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/21/CALL011726.mp3,2024-01-21 10:40:39
CALL011727,DLR004,AGT024,CUS01341,CMP020,2024-01-30 09:58:22,2024-01-30,174,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/30/CALL011727.mp3,2024-01-30 09:58:22
CALL011728,DLR001,AGT005,CUS01455,CMP002,2024-01-26 10:10:40,2024-01-26,120,no_answer,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/26/CALL011728.mp3,2024-01-26 10:10:40
CALL011729,DLR004,AGT024,CUS01995,CMP017,2024-01-28 14:49:41,2024-01-28,123,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/28/CALL011729.mp3,2024-01-28 14:49:41
CALL011730,DLR002,AGT012,CUS00952,CMP010,2024-01-15 10:26:03,2024-01-15,149,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/15/CALL011730.mp3,2024-01-15 10:26:03
CALL011731,DLR004,AGT020,CUS00760,CMP018,2024-01-17 10:37:22,2024-01-17,168,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/17/CALL011731.mp3,2024-01-17 10:37:22
CALL011732,DLR004,AGT020,CUS00285,CMP020,2024-01-10 17:40:18,2024-01-10,147,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/10/CALL011732.mp3,2024-01-10 17:40:18
CALL011733,DLR005,AGT030,CUS01589,CMP023,2024-01-22 11:26:08,2024-01-22,230,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/22/CALL011733.mp3,2024-01-22 11:26:08
CALL011734,DLR001,AGT001,CUS01336,CMP003,2024-01-06 11:10:34,2024-01-06,200,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/06/CALL011734.mp3,2024-01-06 11:10:34
CALL011735,DLR001,AGT006,CUS01576,CMP005,2024-01-09 10:47:44,2024-01-09,101,wrong_number,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/09/CALL011735.mp3,2024-01-09 10:47:44
CALL011736,DLR001,AGT004,CUS00164,CMP004,2024-01-02 14:22:41,2024-01-02,275,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/02/CALL011736.mp3,2024-01-02 14:22:41
CALL011737,DLR004,AGT022,CUS00962,CMP018,2024-01-29 14:17:53,2024-01-29,127,wrong_number,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/29/CALL011737.mp3,2024-01-29 14:17:53
CALL011738,DLR002,AGT012,CUS00295,CMP006,2024-01-16 10:04:57,2024-01-16,149,do_not_call,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/16/CALL011738.mp3,2024-01-16 10:04:57
CALL011739,DLR001,AGT006,CUS00515,CMP004,2024-01-21 15:09:42,2024-01-21,88,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/21/CALL011739.mp3,2024-01-21 15:09:42
CALL011740,DLR002,AGT010,CUS00062,CMP010,2024-01-01 11:36:41,2024-01-01,236,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/01/CALL011740.mp3,2024-01-01 11:36:41
CALL011741,DLR001,AGT005,CUS00738,CMP001,2024-01-26 14:31:03,2024-01-26,126,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/26/CALL011741.mp3,2024-01-26 14:31:03
CALL011742,DLR004,AGT023,CUS01313,CMP017,2024-01-02 14:27:37,2024-01-02,241,voicemail,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/02/CALL011742.mp3,2024-01-02 14:27:37
CALL011743,DLR003,AGT014,CUS00693,CMP013,2024-01-07 15:48:24,2024-01-07,192,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/07/CALL011743.mp3,2024-01-07 15:48:24
CALL011744,DLR004,AGT020,CUS01910,CMP016,2024-01-10 10:38:09,2024-01-10,128,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/10/CALL011744.mp3,2024-01-10 10:38:09
CALL011745,DLR005,AGT030,CUS01612,CMP022,2024-01-17 13:14:55,2024-01-17,143,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/17/CALL011745.mp3,2024-01-17 13:14:55
CALL011746,DLR004,AGT020,CUS01047,CMP020,2024-01-11 09:19:17,2024-01-11,123,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/11/CALL011746.mp3,2024-01-11 09:19:17
CALL011747,DLR002,AGT012,CUS00510,CMP006,2024-01-08 13:10:37,2024-01-08,76,wrong_number,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/08/CALL011747.mp3,2024-01-08 13:10:37
CALL011748,DLR004,AGT024,CUS00133,CMP018,2024-01-04 17:26:08,2024-01-04,166,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/04/CALL011748.mp3,2024-01-04 17:26:08
CALL011749,DLR003,AGT014,CUS01973,CMP015,2024-01-17 16:42:52,2024-01-17,122,no_answer,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/17/CALL011749.mp3,2024-01-17 16:42:52
CALL011750,DLR005,AGT026,CUS01475,CMP025,2024-01-21 11:48:28,2024-01-21,290,information_provided,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/21/CALL011750.mp3,2024-01-21 11:48:28
CALL011751,DLR005,AGT026,CUS00096,CMP022,2024-01-30 09:59:31,2024-01-30,346,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/30/CALL011751.mp3,2024-01-30 09:59:31
CALL011752,DLR004,AGT021,CUS01769,CMP018,2024-01-01 14:34:24,2024-01-01,342,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/01/CALL011752.mp3,2024-01-01 14:34:24
CALL011753,DLR002,AGT009,CUS01164,CMP007,2024-01-23 15:38:29,2024-01-23,188,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/23/CALL011753.mp3,2024-01-23 15:38:29
CALL011754,DLR004,AGT023,CUS00936,CMP017,2024-01-27 10:40:34,2024-01-27,243,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/27/CALL011754.mp3,2024-01-27 10:40:34
CALL011755,DLR004,AGT022,CUS00409,CMP018,2024-01-15 09:52:31,2024-01-15,183,information_provided,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/15/CALL011755.mp3,2024-01-15 09:52:31
CALL011756,DLR002,AGT010,CUS00570,CMP010,2024-01-12 15:56:36,2024-01-12,277,information_provided,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/12/CALL011756.mp3,2024-01-12 15:56:36
CALL011757,DLR002,AGT012,CUS01935,CMP010,2024-01-02 07:23:53,2024-01-02,78,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/02/CALL011757.mp3,2024-01-02 07:23:53
CALL011758,DLR004,AGT024,CUS00714,CMP018,2024-01-18 17:39:36,2024-01-18,150,information_provided,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/18/CALL011758.mp3,2024-01-18 17:39:36
CALL011759,DLR001,AGT003,CUS00186,CMP005,2024-01-15 16:36:46,2024-01-15,232,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/15/CALL011759.mp3,2024-01-15 16:36:46
CALL011760,DLR004,AGT020,CUS01350,CMP018,2024-01-19 11:34:51,2024-01-19,222,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/19/CALL011760.mp3,2024-01-19 11:34:51
CALL011761,DLR003,AGT015,CUS00135,CMP014,2024-01-23 15:28:00,2024-01-23,246,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/23/CALL011761.mp3,2024-01-23 15:28:00
CALL011762,DLR001,AGT006,CUS00567,CMP004,2024-01-20 18:28:55,2024-01-20,141,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/20/CALL011762.mp3,2024-01-20 18:28:55
CALL011763,DLR005,AGT030,CUS00628,CMP022,2024-01-18 14:34:49,2024-01-18,209,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/18/CALL011763.mp3,2024-01-18 14:34:49
CALL011764,DLR002,AGT008,CUS00481,CMP007,2024-01-22 14:14:51,2024-01-22,172,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/22/CALL011764.mp3,2024-01-22 14:14:51
CALL011765,DLR003,AGT013,CUS00104,CMP013,2024-01-09 14:54:50,2024-01-09,129,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/09/CALL011765.mp3,2024-01-09 14:54:50
CALL011766,DLR004,AGT020,CUS01859,CMP018,2024-01-25 08:17:11,2024-01-25,224,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/25/CALL011766.mp3,2024-01-25 08:17:11
CALL011767,DLR003,AGT016,CUS01875,CMP011,2024-01-06 08:56:27,2024-01-06,218,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/06/CALL011767.mp3,2024-01-06 08:56:27
CALL011768,DLR005,AGT028,CUS01378,CMP024,2024-01-11 10:08:05,2024-01-11,221,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/11/CALL011768.mp3,2024-01-11 10:08:05
CALL011769,DLR005,AGT026,CUS01731,CMP025,2024-01-20 13:07:35,2024-01-20,185,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/20/CALL011769.mp3,2024-01-20 13:07:35
CALL011770,DLR002,AGT007,CUS01762,CMP010,2024-01-02 18:47:21,2024-01-02,235,information_provided,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/02/CALL011770.mp3,2024-01-02 18:47:21
CALL011771,DLR004,AGT023,CUS00453,CMP017,2024-01-21 14:10:00,2024-01-21,276,no_answer,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/21/CALL011771.mp3,2024-01-21 14:10:00
CALL011772,DLR004,AGT022,CUS01686,CMP018,2024-01-21 15:37:05,2024-01-21,160,voicemail,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/21/CALL011772.mp3,2024-01-21 15:37:05
CALL011773,DLR001,AGT001,CUS00854,CMP001,2024-01-10 10:41:58,2024-01-10,233,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/10/CALL011773.mp3,2024-01-10 10:41:58
CALL011774,DLR001,AGT004,CUS01691,CMP001,2024-01-04 10:18:08,2024-01-04,245,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/04/CALL011774.mp3,2024-01-04 10:18:08
CALL011775,DLR003,AGT016,CUS01991,CMP015,2024-01-01 14:04:22,2024-01-01,222,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/01/CALL011775.mp3,2024-01-01 14:04:22
CALL011776,DLR002,AGT008,CUS00173,CMP006,2024-01-16 10:38:26,2024-01-16,200,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/16/CALL011776.mp3,2024-01-16 10:38:26
CALL011777,DLR001,AGT006,CUS01820,CMP002,2024-01-06 16:59:33,2024-01-06,86,voicemail,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/06/CALL011777.mp3,2024-01-06 16:59:33
CALL011778,DLR003,AGT017,CUS01162,CMP014,2024-01-11 10:37:54,2024-01-11,233,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/11/CALL011778.mp3,2024-01-11 10:37:54
CALL011779,DLR001,AGT001,CUS01610,CMP001,2024-01-12 17:21:23,2024-01-12,309,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/12/CALL011779.mp3,2024-01-12 17:21:23
CALL011780,DLR001,AGT002,CUS00375,CMP001,2024-01-29 11:18:49,2024-01-29,72,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/29/CALL011780.mp3,2024-01-29 11:18:49
CALL011781,DLR005,AGT028,CUS00188,CMP021,2024-01-02 14:15:58,2024-01-02,226,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/02/CALL011781.mp3,2024-01-02 14:15:58
CALL011782,DLR004,AGT024,CUS01510,CMP016,2024-01-20 10:17:09,2024-01-20,177,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/20/CALL011782.mp3,2024-01-20 10:17:09
CALL011783,DLR001,AGT005,CUS01761,CMP001,2024-01-04 11:24:54,2024-01-04,128,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/04/CALL011783.mp3,2024-01-04 11:24:54
CALL011784,DLR003,AGT017,CUS00042,CMP011,2024-01-05 07:21:31,2024-01-05,156,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/05/CALL011784.mp3,2024-01-05 07:21:31
CALL011785,DLR002,AGT008,CUS01235,CMP008,2024-01-18 15:21:55,2024-01-18,238,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/18/CALL011785.mp3,2024-01-18 15:21:55
CALL011786,DLR002,AGT011,CUS00710,CMP008,2024-01-05 08:41:50,2024-01-05,177,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/05/CALL011786.mp3,2024-01-05 08:41:50
CALL011787,DLR005,AGT028,CUS01518,CMP024,2024-01-30 11:28:33,2024-01-30,178,do_not_call,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/30/CALL011787.mp3,2024-01-30 11:28:33
CALL011788,DLR002,AGT008,CUS00574,CMP009,2024-01-23 13:48:31,2024-01-23,194,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/23/CALL011788.mp3,2024-01-23 13:48:31
CALL011789,DLR002,AGT010,CUS01814,CMP009,2024-01-17 16:36:18,2024-01-17,188,complaint,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/17/CALL011789.mp3,2024-01-17 16:36:18
CALL011790,DLR001,AGT005,CUS00342,CMP001,2024-01-18 09:59:40,2024-01-18,145,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/18/CALL011790.mp3,2024-01-18 09:59:40
CALL011791,DLR002,AGT008,CUS00385,CMP007,2024-01-25 16:40:22,2024-01-25,237,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/25/CALL011791.mp3,2024-01-25 16:40:22
CALL011792,DLR002,AGT011,CUS00628,CMP008,2024-01-19 15:02:19,2024-01-19,180,information_provided,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/19/CALL011792.mp3,2024-01-19 15:02:19
CALL011793,DLR004,AGT019,CUS01757,CMP018,2024-01-05 09:46:58,2024-01-05,127,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/05/CALL011793.mp3,2024-01-05 09:46:58
CALL011794,DLR004,AGT021,CUS00196,CMP019,2024-01-17 14:00:50,2024-01-17,354,voicemail,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/17/CALL011794.mp3,2024-01-17 14:00:50
CALL011795,DLR004,AGT021,CUS00380,CMP020,2024-01-09 09:01:31,2024-01-09,194,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/09/CALL011795.mp3,2024-01-09 09:01:31
CALL011796,DLR004,AGT021,CUS00908,CMP019,2024-01-03 11:59:25,2024-01-03,300,no_answer,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/03/CALL011796.mp3,2024-01-03 11:59:25
CALL011797,DLR004,AGT023,CUS01817,CMP020,2024-01-24 14:14:56,2024-01-24,318,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/24/CALL011797.mp3,2024-01-24 14:14:56
CALL011798,DLR005,AGT028,CUS00615,CMP021,2024-01-23 09:35:43,2024-01-23,214,information_provided,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/23/CALL011798.mp3,2024-01-23 09:35:43
CALL011799,DLR002,AGT012,CUS01150,CMP006,2024-01-22 10:16:36,2024-01-22,62,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/22/CALL011799.mp3,2024-01-22 10:16:36
CALL011800,DLR004,AGT022,CUS01241,CMP019,2024-01-24 13:13:32,2024-01-24,154,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/24/CALL011800.mp3,2024-01-24 13:13:32
CALL011801,DLR004,AGT019,CUS00836,CMP018,2024-01-03 15:00:10,2024-01-03,226,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/03/CALL011801.mp3,2024-01-03 15:00:10
CALL011802,DLR003,AGT017,CUS00629,CMP011,2024-01-15 09:19:31,2024-01-15,167,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/15/CALL011802.mp3,2024-01-15 09:19:31
CALL011803,DLR001,AGT005,CUS01090,CMP004,2024-01-10 16:14:31,2024-01-10,134,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/10/CALL011803.mp3,2024-01-10 16:14:31
CALL011804,DLR004,AGT024,CUS01016,CMP018,2024-01-03 10:57:59,2024-01-03,142,information_provided,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/03/CALL011804.mp3,2024-01-03 10:57:59
CALL011805,DLR003,AGT015,CUS01077,CMP012,2024-01-16 11:38:03,2024-01-16,305,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/16/CALL011805.mp3,2024-01-16 11:38:03
CALL011806,DLR004,AGT021,CUS00768,CMP020,2024-01-25 15:57:49,2024-01-25,186,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/25/CALL011806.mp3,2024-01-25 15:57:49
CALL011807,DLR005,AGT028,CUS01849,CMP023,2024-01-06 09:40:47,2024-01-06,212,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/06/CALL011807.mp3,2024-01-06 09:40:47
CALL011808,DLR005,AGT030,CUS00029,CMP023,2024-01-04 17:55:47,2024-01-04,197,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/04/CALL011808.mp3,2024-01-04 17:55:47
CALL011809,DLR003,AGT017,CUS00398,CMP014,2024-01-09 19:19:23,2024-01-09,145,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/09/CALL011809.mp3,2024-01-09 19:19:23
CALL011810,DLR005,AGT025,CUS00046,CMP021,2024-01-08 08:40:19,2024-01-08,231,information_provided,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/08/CALL011810.mp3,2024-01-08 08:40:19
CALL011811,DLR003,AGT015,CUS00351,CMP011,2024-01-13 14:07:02,2024-01-13,268,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/13/CALL011811.mp3,2024-01-13 14:07:02
CALL011812,DLR005,AGT025,CUS01345,CMP021,2024-01-05 14:43:05,2024-01-05,231,information_provided,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/05/CALL011812.mp3,2024-01-05 14:43:05
CALL011813,DLR005,AGT028,CUS00155,CMP023,2024-01-24 09:26:46,2024-01-24,122,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/24/CALL011813.mp3,2024-01-24 09:26:46
CALL011814,DLR003,AGT017,CUS01541,CMP012,2024-01-02 16:41:40,2024-01-02,207,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/02/CALL011814.mp3,2024-01-02 16:41:40
CALL011815,DLR005,AGT029,CUS01395,CMP021,2024-01-25 09:10:21,2024-01-25,130,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/25/CALL011815.mp3,2024-01-25 09:10:21
CALL011816,DLR001,AGT004,CUS00964,CMP004,2024-01-15 10:03:44,2024-01-15,329,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/15/CALL011816.mp3,2024-01-15 10:03:44
CALL011817,DLR003,AGT014,CUS00444,CMP011,2024-01-20 09:14:10,2024-01-20,206,no_answer,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/20/CALL011817.mp3,2024-01-20 09:14:10
CALL011818,DLR004,AGT023,CUS00239,CMP016,2024-01-27 16:37:22,2024-01-27,258,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/27/CALL011818.mp3,2024-01-27 16:37:22
CALL011819,DLR001,AGT002,CUS00814,CMP003,2024-01-07 18:02:52,2024-01-07,94,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/07/CALL011819.mp3,2024-01-07 18:02:52
CALL011820,DLR002,AGT010,CUS01148,CMP006,2024-01-02 13:23:35,2024-01-02,309,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/02/CALL011820.mp3,2024-01-02 13:23:35
CALL011821,DLR002,AGT011,CUS00345,CMP010,2024-01-23 18:34:27,2024-01-23,148,information_provided,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/23/CALL011821.mp3,2024-01-23 18:34:27
CALL011822,DLR004,AGT023,CUS00275,CMP017,2024-01-01 08:14:46,2024-01-01,219,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/01/CALL011822.mp3,2024-01-01 08:14:46
CALL011823,DLR005,AGT025,CUS00237,CMP022,2024-01-15 16:03:05,2024-01-15,213,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/15/CALL011823.mp3,2024-01-15 16:03:05
CALL011824,DLR002,AGT010,CUS01299,CMP007,2024-01-02 16:28:25,2024-01-02,184,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/02/CALL011824.mp3,2024-01-02 16:28:25
CALL011825,DLR001,AGT006,CUS00274,CMP001,2024-01-18 10:52:40,2024-01-18,60,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/18/CALL011825.mp3,2024-01-18 10:52:40
CALL011826,DLR003,AGT016,CUS00530,CMP012,2024-01-15 14:27:47,2024-01-15,121,information_provided,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/15/CALL011826.mp3,2024-01-15 14:27:47
CALL011827,DLR001,AGT004,CUS00490,CMP003,2024-01-23 14:50:07,2024-01-23,325,information_provided,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/23/CALL011827.mp3,2024-01-23 14:50:07
CALL011828,DLR004,AGT023,CUS00391,CMP017,2024-01-26 10:49:49,2024-01-26,220,voicemail,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/26/CALL011828.mp3,2024-01-26 10:49:49
CALL011829,DLR001,AGT004,CUS01684,CMP001,2024-01-06 14:45:44,2024-01-06,203,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/06/CALL011829.mp3,2024-01-06 14:45:44
CALL011830,DLR001,AGT004,CUS01424,CMP001,2024-01-16 11:59:51,2024-01-16,237,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/16/CALL011830.mp3,2024-01-16 11:59:51
