SCORE_ID,CALL_ID,AGENT_ID,GREETING,ACTIVE_LISTENING,OBJECTION_HANDLING,PRODUCT_KNOWLEDGE,CLOSING,PROFESSIONALISM,OVERALL_SCORE,SCORED_BY,NOTES,CREATED_AT
SCR013529,CALL013529,AGT026,70,94,92,88,99,74,86,AI,,2024-01-04 14:18:55
SCR013530,CALL013530,AGT001,100,70,85,88,72,90,84,AI,,2024-01-08 09:04:09
SCR013531,CALL013531,AGT011,51,90,54,49,87,60,65,AI,,2024-01-13 10:20:42
SCR013532,CALL013532,AGT027,39,71,51,35,34,67,49,AI,,2024-01-14 16:55:25
SCR013533,CALL013533,AGT005,55,52,29,52,60,64,52,supervisor,,2024-01-13 09:13:29
SCR013534,CALL013534,AGT018,85,92,70,85,82,98,85,supervisor,,2024-01-05 16:56:10
SCR013535,CALL013535,AGT015,94,91,91,69,68,85,83,supervisor,,2024-01-04 12:50:49
SCR013536,CALL013536,AGT010,83,86,99,80,70,77,82,supervisor,,2024-01-16 10:05:41
SCR013537,CALL013537,AGT014,77,68,70,55,74,74,69,AI,,2024-01-23 09:59:06
SCR013538,CALL013538,AGT024,64,88,79,48,56,78,68,supervisor,,2024-01-05 16:10:23
SCR013539,CALL013539,AGT014,73,55,88,83,55,59,68,supervisor,,2024-01-26 14:58:19
SCR013540,CALL013540,AGT015,86,95,80,92,84,100,89,supervisor,,2024-01-04 10:33:40
SCR013541,CALL013541,AGT019,78,66,50,57,65,90,67,supervisor,,2024-01-29 10:34:45
SCR013542,CALL013542,AGT021,100,87,73,96,97,99,92,AI,,2024-01-30 15:50:13
SCR013543,CALL013543,AGT022,78,73,70,75,46,83,70,AI,,2024-01-21 15:23:03
SCR013544,CALL013544,AGT022,61,84,71,79,66,72,72,supervisor,,2024-01-13 10:24:07
SCR013545,CALL013545,AGT008,88,63,77,63,81,57,71,AI,,2024-01-17 14:00:51
SCR013546,CALL013546,AGT024,58,54,89,82,51,76,68,supervisor,,2024-01-11 16:39:15
SCR013547,CALL013547,AGT025,51,49,56,50,51,70,54,supervisor,,2024-01-16 09:21:59
SCR013548,CALL013548,AGT028,51,78,52,74,54,74,63,supervisor,,2024-01-06 08:47:07
SCR013549,CALL013549,AGT005,20,22,42,39,73,32,38,supervisor,,2024-01-22 10:39:18
SCR013550,CALL013550,AGT023,97,95,73,65,73,90,82,AI,,2024-01-26 11:59:22
SCR013551,CALL013551,AGT012,45,24,33,55,21,67,40,AI,,2024-01-03 16:45:52
SCR013552,CALL013552,AGT030,54,77,50,90,66,74,68,supervisor,,2024-01-11 10:09:14
SCR013553,CALL013553,AGT003,54,49,71,47,48,71,56,supervisor,,2024-01-18 10:38:22
SCR013554,CALL013554,AGT020,57,61,56,55,57,51,56,AI,,2024-01-02 09:52:52
SCR013555,CALL013555,AGT015,89,100,76,79,91,70,84,AI,,2024-01-27 15:04:23
SCR013556,CALL013556,AGT011,77,80,73,59,55,80,70,AI,,2024-01-25 14:48:50
SCR013557,CALL013557,AGT028,63,78,61,59,64,64,64,supervisor,,2024-01-18 13:33:01
SCR013558,CALL013558,AGT010,87,66,67,77,70,78,74,supervisor,,2024-01-29 14:34:24
SCR013559,CALL013559,AGT016,59,83,83,83,76,47,71,AI,,2024-01-01 13:13:16
SCR013560,CALL013560,AGT022,45,77,65,47,67,90,65,AI,,2024-01-04 10:02:55
SCR013561,CALL013561,AGT026,88,73,76,98,92,85,85,supervisor,,2024-01-07 16:10:39
SCR013562,CALL013562,AGT020,70,63,87,70,72,46,68,supervisor,,2024-01-06 15:47:51
SCR013563,CALL013563,AGT022,67,51,62,83,87,53,67,supervisor,,2024-01-17 16:13:18
SCR013564,CALL013564,AGT027,23,21,64,67,55,66,49,supervisor,,2024-01-25 07:20:06
SCR013565,CALL013565,AGT010,82,72,74,96,79,75,79,AI,,2024-01-17 09:08:03
SCR013566,CALL013566,AGT001,72,73,85,84,77,71,77,supervisor,,2024-01-20 14:42:41
SCR013567,CALL013567,AGT029,78,46,88,52,47,79,65,supervisor,,2024-01-24 14:11:11
SCR013568,CALL013568,AGT009,55,77,59,57,68,83,66,supervisor,,2024-01-07 07:15:00
SCR013569,CALL013569,AGT022,80,53,85,80,78,72,74,supervisor,,2024-01-02 10:21:59
SCR013570,CALL013570,AGT015,78,94,93,91,97,92,90,AI,,2024-01-14 18:11:03
SCR013571,CALL013571,AGT006,53,53,27,38,58,30,43,supervisor,,2024-01-28 11:04:11
SCR013572,CALL013572,AGT023,74,81,67,90,74,91,79,AI,,2024-01-11 15:03:10
SCR013573,CALL013573,AGT012,61,70,62,50,45,60,58,AI,,2024-01-10 10:03:59
SCR013574,CALL013574,AGT012,63,20,68,69,73,37,55,AI,,2024-01-10 08:36:58
SCR013575,CALL013575,AGT005,55,52,53,62,34,43,49,supervisor,,2024-01-06 09:34:14
SCR013576,CALL013576,AGT012,53,58,55,35,37,38,46,AI,,2024-01-04 08:26:36
SCR013577,CALL013577,AGT028,68,54,73,60,82,51,64,AI,,2024-01-08 13:49:45
SCR013578,CALL013578,AGT030,88,86,58,72,62,47,68,AI,,2024-01-18 16:06:18
SCR013579,CALL013579,AGT023,90,83,71,93,81,85,83,supervisor,,2024-01-12 10:29:19
SCR013580,CALL013580,AGT001,83,74,96,84,99,69,84,supervisor,,2024-01-18 14:35:42
SCR013581,CALL013581,AGT010,91,88,99,85,77,73,85,AI,,2024-01-12 16:25:48
SCR013582,CALL013582,AGT018,66,67,91,79,93,73,78,supervisor,,2024-01-28 11:40:24
SCR013583,CALL013583,AGT001,91,68,97,70,89,92,84,supervisor,,2024-01-19 11:08:13
SCR013584,CALL013584,AGT001,70,85,93,66,79,80,78,supervisor,,2024-01-16 10:05:46
SCR013585,CALL013585,AGT005,48,67,32,43,42,54,47,AI,,2024-01-15 16:04:23
SCR013586,CALL013586,AGT013,55,35,22,22,57,63,42,AI,,2024-01-23 08:53:11
SCR013587,CALL013587,AGT019,50,87,53,68,53,48,59,supervisor,,2024-01-24 15:59:51
SCR013588,CALL013588,AGT012,62,47,70,62,70,62,62,supervisor,,2024-01-08 10:58:06
SCR013589,CALL013589,AGT016,85,83,83,77,52,50,71,supervisor,,2024-01-06 14:45:36
SCR013590,CALL013590,AGT016,51,82,70,55,64,54,62,supervisor,,2024-01-21 09:29:26
SCR013591,CALL013591,AGT018,77,72,73,82,90,79,78,supervisor,,2024-01-08 11:41:17
SCR013592,CALL013592,AGT014,69,74,69,46,47,85,65,supervisor,,2024-01-23 15:45:46
SCR013593,CALL013593,AGT023,95,72,67,91,89,80,82,AI,,2024-01-06 14:10:42
SCR013594,CALL013594,AGT012,50,52,57,22,74,71,54,AI,,2024-01-22 14:27:15
SCR013595,CALL013595,AGT029,53,77,62,48,85,74,66,AI,,2024-01-06 16:11:47
SCR013596,CALL013596,AGT016,49,89,77,52,83,52,67,AI,,2024-01-03 10:43:37
SCR013597,CALL013597,AGT018,90,95,82,89,75,89,86,AI,,2024-01-10 15:13:31
SCR013598,CALL013598,AGT026,72,69,68,66,78,78,71,supervisor,,2024-01-03 15:41:15
SCR013599,CALL013599,AGT010,73,69,82,75,73,67,73,AI,,2024-01-10 10:34:50
SCR013600,CALL013600,AGT030,86,48,68,72,85,61,70,supervisor,,2024-01-21 16:20:54
SCR013601,CALL013601,AGT019,58,59,52,60,74,72,62,AI,,2024-01-05 11:43:39
SCR013602,CALL013602,AGT013,28,41,43,38,69,75,49,supervisor,,2024-01-13 16:02:31
SCR013603,CALL013603,AGT003,79,61,58,87,63,75,70,supervisor,,2024-01-22 17:31:58
SCR013604,CALL013604,AGT007,87,47,65,54,66,47,61,supervisor,,2024-01-21 09:28:07
SCR013605,CALL013605,AGT029,83,49,50,57,54,74,61,supervisor,,2024-01-16 08:46:06
SCR013606,CALL013606,AGT008,71,63,78,64,53,78,67,AI,,2024-01-05 13:59:41
SCR013607,CALL013607,AGT014,48,60,77,80,86,84,72,supervisor,,2024-01-27 14:32:44
SCR013608,CALL013608,AGT018,93,86,91,98,94,95,92,supervisor,,2024-01-04 15:14:01
SCR013609,CALL013609,AGT008,84,70,66,49,66,57,65,supervisor,,2024-01-29 15:40:55
SCR013610,CALL013610,AGT018,86,100,67,95,68,81,82,supervisor,,2024-01-11 09:35:51
SCR013611,CALL013611,AGT014,88,50,53,52,82,59,64,supervisor,,2024-01-24 11:47:32
SCR013612,CALL013612,AGT026,86,82,68,69,78,92,79,supervisor,,2024-01-02 15:32:31
SCR013613,CALL013613,AGT009,61,89,54,76,77,67,70,supervisor,,2024-01-23 13:02:40
SCR013614,CALL013614,AGT027,27,23,35,24,49,41,33,supervisor,,2024-01-05 11:25:12
SCR013615,CALL013615,AGT019,68,66,50,53,57,87,63,AI,,2024-01-23 11:30:27
SCR013616,CALL013616,AGT018,75,79,98,84,68,91,82,supervisor,,2024-01-29 16:34:02
SCR013617,CALL013617,AGT024,64,68,87,75,49,63,67,AI,,2024-01-28 16:37:26
SCR013618,CALL013618,AGT019,77,55,76,89,87,79,77,supervisor,,2024-01-26 09:21:16
SCR013619,CALL013619,AGT028,51,66,70,88,59,45,63,supervisor,,2024-01-04 10:35:04
SCR013620,CALL013620,AGT003,79,46,78,68,73,80,70,supervisor,,2024-01-25 11:31:19
SCR013621,CALL013621,AGT001,70,75,78,92,95,84,82,supervisor,,2024-01-29 12:20:31
SCR013622,CALL013622,AGT013,50,49,52,46,61,74,55,supervisor,,2024-01-21 15:25:01
SCR013623,CALL013623,AGT020,82,53,85,85,68,60,72,supervisor,,2024-01-26 14:27:55
SCR013624,CALL013624,AGT009,83,65,81,61,47,67,67,AI,,2024-01-02 11:26:00
SCR013625,CALL013625,AGT025,54,86,63,55,90,73,70,supervisor,,2024-01-23 10:26:20
SCR013626,CALL013626,AGT001,95,98,80,86,91,75,87,AI,,2024-01-30 13:22:50
SCR013627,CALL013627,AGT027,22,36,52,32,42,66,41,AI,,2024-01-27 16:03:57
SCR013628,CALL013628,AGT008,49,62,81,52,88,53,64,AI,,2024-01-18 16:09:43
SCR013629,CALL013629,AGT019,79,58,84,51,88,68,71,supervisor,,2024-01-17 09:03:28
SCR013630,CALL013630,AGT020,87,83,56,56,45,62,64,AI,,2024-01-09 16:41:33
SCR013631,CALL013631,AGT027,67,30,36,22,51,63,44,AI,,2024-01-01 09:31:57
SCR013632,CALL013632,AGT028,69,58,75,77,56,68,67,AI,,2024-01-11 15:01:14
SCR013633,CALL013633,AGT011,47,84,88,62,90,71,73,supervisor,,2024-01-27 13:18:12
SCR013634,CALL013634,AGT003,49,73,85,67,60,47,63,supervisor,,2024-01-06 16:45:49
SCR013635,CALL013635,AGT006,36,56,45,38,68,25,44,AI,,2024-01-09 11:53:16
SCR013636,CALL013636,AGT015,84,74,86,72,80,70,77,AI,,2024-01-17 16:25:47
SCR013637,CALL013637,AGT014,72,78,50,72,54,50,62,supervisor,,2024-01-08 09:15:40
SCR013638,CALL013638,AGT011,64,81,77,67,67,66,70,supervisor,,2024-01-21 13:50:58
SCR013639,CALL013639,AGT009,80,81,72,85,83,88,81,AI,,2024-01-24 15:13:19
SCR013640,CALL013640,AGT012,66,25,75,28,39,71,50,AI,,2024-01-03 17:08:01
SCR013641,CALL013641,AGT011,60,84,85,61,76,69,72,AI,,2024-01-30 15:31:28
SCR013642,CALL013642,AGT009,67,87,63,84,55,75,71,AI,,2024-01-23 17:49:08
SCR013643,CALL013643,AGT011,59,85,82,81,74,45,71,supervisor,,2024-01-09 07:21:14
SCR013644,CALL013644,AGT020,75,78,83,57,54,89,72,supervisor,,2024-01-26 14:14:56
SCR013645,CALL013645,AGT012,33,69,25,65,42,68,50,AI,,2024-01-18 14:08:59
SCR013646,CALL013646,AGT016,84,71,61,88,49,64,69,supervisor,,2024-01-11 12:11:52
SCR013647,CALL013647,AGT004,89,93,99,93,99,90,93,supervisor,,2024-01-21 16:06:15
SCR013648,CALL013648,AGT015,94,82,95,96,91,94,92,supervisor,,2024-01-01 15:30:00
SCR013649,CALL013649,AGT017,67,72,50,58,81,65,65,AI,,2024-01-02 15:40:05
SCR013650,CALL013650,AGT009,89,73,66,54,76,66,70,AI,,2024-01-29 08:08:36
SCR013651,CALL013651,AGT025,86,64,57,55,54,54,61,supervisor,,2024-01-15 14:49:37
SCR013652,CALL013652,AGT016,76,85,48,58,59,50,62,AI,,2024-01-04 11:40:18
SCR013653,CALL013653,AGT017,61,62,65,72,79,45,64,AI,,2024-01-24 07:53:16
SCR013654,CALL013654,AGT020,79,82,63,55,67,86,72,supervisor,,2024-01-04 13:58:55
SCR013655,CALL013655,AGT002,68,47,69,26,50,36,49,supervisor,,2024-01-29 11:11:03
SCR013656,CALL013656,AGT025,61,86,57,65,46,80,65,supervisor,,2024-01-25 10:29:56
SCR013657,CALL013657,AGT025,54,67,87,90,51,72,70,AI,,2024-01-19 15:02:31
SCR013658,CALL013658,AGT014,62,80,54,71,63,54,64,AI,,2024-01-01 17:20:45
SCR013659,CALL013659,AGT004,69,78,95,74,73,76,77,supervisor,,2024-01-15 11:04:28
SCR013660,CALL013660,AGT003,77,69,57,71,61,48,63,supervisor,,2024-01-25 17:04:01
SCR013661,CALL013661,AGT011,87,51,50,79,68,62,66,AI,,2024-01-18 08:58:07
SCR013662,CALL013662,AGT003,60,74,80,49,77,65,67,supervisor,,2024-01-06 10:34:04
SCR013663,CALL013663,AGT018,96,85,75,79,93,67,82,supervisor,,2024-01-09 14:03:55
SCR013664,CALL013664,AGT015,98,99,77,67,75,93,84,AI,,2024-01-09 13:30:10
SCR013665,CALL013665,AGT015,79,74,94,66,87,90,81,supervisor,,2024-01-20 16:45:44
SCR013666,CALL013666,AGT014,46,57,70,62,47,86,61,AI,,2024-01-20 10:17:11
SCR013667,CALL013667,AGT007,68,80,52,85,66,66,69,AI,,2024-01-14 11:56:06
SCR013668,CALL013668,AGT018,68,70,83,74,84,82,76,AI,,2024-01-23 16:23:02
SCR013669,CALL013669,AGT008,54,75,69,47,67,89,66,supervisor,,2024-01-29 13:46:12
SCR013670,CALL013670,AGT015,88,67,68,65,70,79,72,AI,,2024-01-13 10:18:03
SCR013671,CALL013671,AGT024,83,67,55,78,62,65,68,AI,,2024-01-17 14:04:26
SCR013672,CALL013672,AGT012,64,29,23,40,48,48,42,AI,,2024-01-15 14:42:07
SCR013673,CALL013673,AGT021,94,73,73,77,96,85,83,AI,,2024-01-20 11:55:52
SCR013674,CALL013674,AGT019,70,49,62,57,65,61,60,supervisor,,2024-01-03 14:30:22
SCR013675,CALL013675,AGT027,24,70,33,67,27,63,47,AI,,2024-01-03 18:11:04
SCR013676,CALL013676,AGT026,65,96,90,98,77,89,85,supervisor,,2024-01-28 11:03:39
SCR013677,CALL013677,AGT004,80,74,80,71,72,87,77,AI,,2024-01-24 15:17:59
SCR013678,CALL013678,AGT015,98,95,100,88,89,68,89,supervisor,,2024-01-29 13:53:39
SCR013679,CALL013679,AGT017,62,86,71,52,64,56,65,AI,,2024-01-23 12:38:16
SCR013680,CALL013680,AGT005,25,47,65,67,42,44,48,supervisor,,2024-01-09 17:02:01
SCR013681,CALL013681,AGT024,85,84,48,78,57,68,70,supervisor,,2024-01-10 13:41:50
SCR013682,CALL013682,AGT016,72,59,64,53,85,63,66,AI,,2024-01-27 10:07:13
SCR013683,CALL013683,AGT028,68,48,49,68,58,77,61,AI,,2024-01-10 12:53:50
SCR013684,CALL013684,AGT006,73,23,33,44,29,52,42,AI,,2024-01-28 11:39:20
SCR013685,CALL013685,AGT021,74,68,90,76,79,72,76,supervisor,,2024-01-13 07:19:13
SCR013686,CALL013686,AGT021,66,79,77,95,71,89,79,AI,,2024-01-13 14:38:21
SCR013687,CALL013687,AGT010,70,75,92,67,85,85,79,AI,,2024-01-10 11:07:15
SCR013688,CALL013688,AGT025,74,67,90,75,67,47,70,AI,,2024-01-07 16:19:07
SCR013689,CALL013689,AGT030,63,59,89,67,79,78,72,supervisor,,2024-01-10 16:19:10
SCR013690,CALL013690,AGT001,85,72,97,90,65,72,80,AI,,2024-01-22 14:54:36
SCR013691,CALL013691,AGT008,89,56,85,71,86,53,73,supervisor,,2024-01-09 11:05:27
SCR013692,CALL013692,AGT001,80,87,74,74,69,92,79,AI,,2024-01-01 15:10:32
SCR013693,CALL013693,AGT020,83,58,50,69,62,71,65,supervisor,,2024-01-08 14:24:14
SCR013694,CALL013694,AGT019,52,75,71,84,51,51,64,supervisor,,2024-01-12 12:03:28
SCR013695,CALL013695,AGT010,72,100,73,67,81,89,80,AI,,2024-01-30 11:46:52
SCR013696,CALL013696,AGT023,87,80,67,90,89,100,85,AI,,2024-01-10 08:47:01
SCR013697,CALL013697,AGT013,74,36,24,35,30,58,42,AI,,2024-01-18 08:20:39
SCR013698,CALL013698,AGT016,62,83,54,79,80,52,68,supervisor,,2024-01-11 11:47:13
SCR013699,CALL013699,AGT011,56,60,74,62,49,80,63,AI,,2024-01-27 12:19:37
SCR013700,CALL013700,AGT006,65,64,39,40,46,28,47,supervisor,,2024-01-20 11:51:21
SCR013701,CALL013701,AGT007,59,56,77,68,65,83,68,supervisor,,2024-01-03 16:04:56
SCR013702,CALL013702,AGT030,88,84,58,63,49,77,69,AI,,2024-01-22 14:45:58
SCR013703,CALL013703,AGT014,47,90,81,55,51,52,62,supervisor,,2024-01-09 07:03:05
SCR013704,CALL013704,AGT014,63,51,90,82,47,58,65,AI,,2024-01-16 17:02:14
SCR013705,CALL013705,AGT016,48,75,65,82,83,71,70,AI,,2024-01-03 11:21:36
SCR013706,CALL013706,AGT029,56,71,62,56,58,68,61,supervisor,,2024-01-07 09:18:25
SCR013707,CALL013707,AGT029,87,65,70,76,80,67,74,supervisor,,2024-01-19 13:55:58
SCR013708,CALL013708,AGT015,96,99,92,95,70,83,89,supervisor,,2024-01-17 10:53:47
SCR013709,CALL013709,AGT023,65,78,68,80,91,79,76,AI,,2024-01-22 10:09:38
SCR013710,CALL013710,AGT016,64,62,70,83,55,77,68,AI,,2024-01-17 14:20:45
SCR013711,CALL013711,AGT007,70,74,89,70,79,50,72,supervisor,,2024-01-08 17:35:13
SCR013712,CALL013712,AGT024,89,60,87,82,48,64,71,supervisor,,2024-01-23 13:05:50
SCR013713,CALL013713,AGT004,65,97,98,70,94,70,82,AI,,2024-01-27 10:05:59
SCR013714,CALL013714,AGT005,48,65,75,45,62,26,53,AI,,2024-01-07 16:31:31
SCR013715,CALL013715,AGT025,53,78,46,48,69,79,62,AI,,2024-01-14 11:13:54
SCR013716,CALL013716,AGT005,66,61,61,23,68,68,57,supervisor,,2024-01-10 19:08:57
SCR013717,CALL013717,AGT005,39,66,26,60,52,63,51,AI,,2024-01-20 10:10:53
SCR013718,CALL013718,AGT026,65,76,82,99,80,67,78,supervisor,,2024-01-19 11:36:13
SCR013719,CALL013719,AGT007,87,77,80,82,57,65,74,supervisor,,2024-01-13 15:28:07
SCR013720,CALL013720,AGT001,67,98,89,69,68,68,76,AI,,2024-01-18 08:02:48
SCR013721,CALL013721,AGT030,78,53,56,68,67,68,65,AI,,2024-01-09 10:31:02
SCR013722,CALL013722,AGT004,67,85,70,93,73,89,79,supervisor,,2024-01-03 09:42:27
SCR013723,CALL013723,AGT022,61,62,81,72,61,72,68,AI,,2024-01-07 11:57:25
SCR013724,CALL013724,AGT003,63,69,77,69,86,57,70,AI,,2024-01-16 16:43:17
SCR013725,CALL013725,AGT003,63,59,90,68,51,49,63,AI,,2024-01-16 12:21:53
SCR013726,CALL013726,AGT020,85,79,90,57,69,48,71,AI,,2024-01-11 10:21:06
SCR013727,CALL013727,AGT004,77,75,80,67,88,99,81,supervisor,,2024-01-27 15:52:20
SCR013728,CALL013728,AGT012,46,55,50,54,52,49,51,supervisor,,2024-01-22 08:40:50
SCR013729,CALL013729,AGT013,45,54,54,37,75,52,52,supervisor,,2024-01-22 13:09:54
SCR013730,CALL013730,AGT017,45,83,48,68,49,51,57,AI,,2024-01-29 13:22:26
SCR013731,CALL013731,AGT030,72,81,46,74,83,49,67,supervisor,,2024-01-20 11:01:02
SCR013732,CALL013732,AGT029,46,62,84,62,87,85,71,supervisor,,2024-01-29 09:05:34
SCR013733,CALL013733,AGT001,89,70,65,74,82,93,78,AI,,2024-01-01 07:57:52
SCR013734,CALL013734,AGT015,98,78,97,90,68,78,84,supervisor,,2024-01-21 18:01:14
SCR013735,CALL013735,AGT004,72,94,88,83,73,97,84,AI,,2024-01-14 10:39:49
SCR013736,CALL013736,AGT016,52,77,51,53,59,67,59,AI,,2024-01-10 14:51:31
SCR013737,CALL013737,AGT006,60,37,74,49,58,42,53,AI,,2024-01-22 10:46:31
SCR013738,CALL013738,AGT027,25,65,38,65,54,59,51,supervisor,,2024-01-03 11:09:23
SCR013739,CALL013739,AGT029,45,47,79,84,80,64,66,supervisor,,2024-01-18 16:26:12
SCR013740,CALL013740,AGT021,85,84,90,99,65,87,85,supervisor,,2024-01-12 11:48:53
SCR013741,CALL013741,AGT002,32,41,30,70,74,73,53,supervisor,,2024-01-26 11:32:37
SCR013742,CALL013742,AGT029,57,84,64,55,86,51,66,AI,,2024-01-23 09:34:00
SCR013743,CALL013743,AGT007,61,58,46,78,55,47,57,supervisor,,2024-01-19 11:02:41
SCR013744,CALL013744,AGT022,90,50,47,73,53,50,60,supervisor,,2024-01-20 15:54:39
SCR013745,CALL013745,AGT018,69,98,84,77,72,66,77,supervisor,,2024-01-26 10:23:55
SCR013746,CALL013746,AGT011,48,60,77,63,56,66,61,supervisor,,2024-01-21 14:03:13
SCR013747,CALL013747,AGT029,81,54,50,52,81,65,63,AI,,2024-01-29 16:49:49
SCR013748,CALL013748,AGT006,44,36,68,28,44,24,40,AI,,2024-01-24 17:48:45
SCR013749,CALL013749,AGT023,74,88,76,71,82,85,79,AI,,2024-01-24 19:29:12
SCR013750,CALL013750,AGT003,74,80,78,69,60,87,74,AI,,2024-01-16 09:52:21
SCR013751,CALL013751,AGT029,72,53,89,52,80,70,69,supervisor,,2024-01-11 13:39:27
SCR013752,CALL013752,AGT014,45,83,72,62,64,89,69,AI,,2024-01-06 08:11:28
SCR013753,CALL013753,AGT030,82,56,88,74,62,53,69,supervisor,,2024-01-04 18:57:44
SCR013754,CALL013754,AGT006,69,20,53,35,43,33,42,supervisor,,2024-01-07 17:03:41
SCR013755,CALL013755,AGT027,63,26,56,57,30,35,44,AI,,2024-01-03 16:33:47
SCR013756,CALL013756,AGT019,45,74,45,79,79,65,64,supervisor,,2024-01-05 18:29:25
SCR013757,CALL013757,AGT016,89,53,57,80,86,87,75,AI,,2024-01-24 10:12:19
SCR013758,CALL013758,AGT024,76,74,88,81,86,58,77,supervisor,,2024-01-28 11:52:33
SCR013759,CALL013759,AGT009,53,79,68,85,56,70,68,AI,,2024-01-12 17:35:38
SCR013760,CALL013760,AGT016,76,71,73,88,60,51,69,supervisor,,2024-01-12 10:56:36
SCR013761,CALL013761,AGT017,81,51,63,46,61,88,65,AI,,2024-01-30 10:50:29
SCR013762,CALL013762,AGT019,51,77,63,46,81,70,64,supervisor,,2024-01-05 12:21:38
SCR013763,CALL013763,AGT029,70,90,84,58,60,47,68,AI,,2024-01-22 11:26:08
SCR013764,CALL013764,AGT019,47,63,80,85,47,88,68,AI,,2024-01-18 12:01:38
SCR013765,CALL013765,AGT021,86,100,81,72,69,84,82,AI,,2024-01-11 14:47:19
SCR013766,CALL013766,AGT027,66,56,48,20,36,75,50,supervisor,,2024-01-01 19:22:51
SCR013767,CALL013767,AGT013,45,50,24,27,57,59,43,AI,,2024-01-23 10:48:17
SCR013768,CALL013768,AGT011,53,65,46,79,45,70,59,AI,,2024-01-02 10:06:42
SCR013769,CALL013769,AGT004,82,87,85,67,84,100,84,supervisor,,2024-01-30 10:06:31
SCR013770,CALL013770,AGT002,50,48,61,40,60,58,52,AI,,2024-01-12 13:24:02
SCR013771,CALL013771,AGT025,64,79,87,54,75,81,73,supervisor,,2024-01-18 10:42:56
SCR013772,CALL013772,AGT019,77,88,86,80,62,69,77,AI,,2024-01-30 07:14:34
SCR013773,CALL013773,AGT021,75,85,88,81,89,74,82,supervisor,,2024-01-28 10:45:30
SCR013774,CALL013774,AGT025,90,53,68,85,51,59,67,supervisor,,2024-01-09 15:40:47
SCR013775,CALL013775,AGT013,27,40,35,51,71,37,43,AI,,2024-01-02 14:18:53
SCR013776,CALL013776,AGT023,65,84,83,88,84,69,78,supervisor,,2024-01-05 11:48:30
SCR013777,CALL013777,AGT002,31,59,60,46,54,47,49,AI,,2024-01-28 11:15:34
SCR013778,CALL013778,AGT019,58,65,82,62,54,82,67,supervisor,,2024-01-15 08:51:17
SCR013779,CALL013779,AGT029,73,85,58,47,72,75,68,supervisor,,2024-01-21 09:57:36
SCR013780,CALL013780,AGT029,45,81,65,74,86,50,66,AI,,2024-01-07 12:28:38
SCR013781,CALL013781,AGT003,63,72,58,87,77,71,71,AI,,2024-01-02 10:47:15
SCR013782,CALL013782,AGT001,94,85,79,77,68,72,79,supervisor,,2024-01-23 15:55:48
SCR013783,CALL013783,AGT021,92,92,92,65,78,85,84,AI,,2024-01-16 15:16:16
SCR013784,CALL013784,AGT026,70,88,74,74,87,79,78,supervisor,,2024-01-22 13:23:55
SCR013785,CALL013785,AGT022,71,68,47,55,69,57,61,AI,,2024-01-01 16:58:22
SCR013786,CALL013786,AGT009,46,62,45,79,70,59,60,supervisor,,2024-01-10 09:03:04
SCR013787,CALL013787,AGT024,48,53,89,90,73,59,68,AI,,2024-01-09 16:37:19
SCR013788,CALL013788,AGT004,98,100,71,93,69,89,86,supervisor,,2024-01-17 11:47:36
SCR013789,CALL013789,AGT015,75,100,88,72,92,78,84,supervisor,,2024-01-01 12:45:17
SCR013790,CALL013790,AGT028,70,79,46,70,50,64,63,AI,,2024-01-05 11:06:39
SCR013791,CALL013791,AGT017,76,83,85,65,88,51,74,AI,,2024-01-07 09:02:49
SCR013792,CALL013792,AGT030,73,88,52,76,78,78,74,supervisor,,2024-01-27 14:02:56
SCR013793,CALL013793,AGT028,53,81,74,82,86,72,74,supervisor,,2024-01-13 16:23:57
SCR013794,CALL013794,AGT011,54,62,83,65,56,56,62,supervisor,,2024-01-22 09:26:31
SCR013795,CALL013795,AGT009,56,71,71,79,67,64,68,supervisor,,2024-01-22 14:45:48
SCR013796,CALL013796,AGT014,72,57,88,87,78,72,75,supervisor,,2024-01-03 09:37:23
SCR013797,CALL013797,AGT023,68,71,66,82,100,92,79,supervisor,,2024-01-16 08:41:12
SCR013798,CALL013798,AGT019,47,46,46,57,46,48,48,supervisor,,2024-01-13 08:13:05
SCR013799,CALL013799,AGT020,76,62,76,50,68,81,68,supervisor,,2024-01-15 11:42:56
SCR013800,CALL013800,AGT017,87,46,65,72,76,58,67,supervisor,,2024-01-16 14:50:45
SCR013801,CALL013801,AGT028,58,59,52,89,83,83,70,supervisor,,2024-01-16 18:12:25
SCR013802,CALL013802,AGT017,57,56,59,84,75,75,67,supervisor,,2024-01-02 10:49:19
SCR013803,CALL013803,AGT007,47,48,49,59,59,89,58,AI,,2024-01-17 16:21:18
SCR013804,CALL013804,AGT019,73,72,86,73,78,77,76,supervisor,,2024-01-29 13:42:31
SCR013805,CALL013805,AGT027,40,27,64,68,35,49,47,supervisor,,2024-01-08 08:47:20
SCR013806,CALL013806,AGT016,67,45,64,54,70,53,58,supervisor,,2024-01-18 16:09:03
SCR013807,CALL013807,AGT018,71,93,93,87,97,97,89,AI,,2024-01-01 15:09:58
SCR013808,CALL013808,AGT030,45,46,85,67,52,47,57,AI,,2024-01-14 10:54:00
SCR013809,CALL013809,AGT018,89,71,68,80,67,78,75,AI,,2024-01-17 11:41:17
SCR013810,CALL013810,AGT027,28,22,38,67,23,30,34,AI,,2024-01-13 09:21:14
