TASK_ID,CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,TASK_TYPE,PRIORITY,STATUS,DUE_DATE,COMPLETED_AT,NOTES,CREATED_AT
TSK06253,CALL010082,DLR002,AGT015,CUS00039,send_coupon,low,cancelled,2024-01-27,2024-01-27,,2024-01-23
TSK06254,,DLR005,AGT006,CUS00423,send_coupon,low,pending,2024-01-26,,,2024-01-24
TSK06255,CALL012511,DLR003,AGT001,CUS00118,escalate_complaint,medium,in_progress,2024-01-19,,,2024-01-17
TSK06256,CALL006035,DLR001,AGT015,CUS01571,update_contact,medium,completed,2024-01-19,2024-01-19,,2024-01-16
TSK06257,,DLR003,AGT004,CUS01344,confirm_appointment,low,completed,2024-02-03,,,2024-02-03
TSK06258,CALL009083,DLR001,AGT020,CUS01775,follow_up_call,high,in_progress,2024-01-24,2024-01-24,,2024-01-19
TSK06259,,DLR003,AGT024,CUS00741,schedule_appointment,low,pending,2024-01-27,,,2024-01-25
TSK06260,CALL002439,DLR003,AGT023,CUS01448,follow_up_call,medium,cancelled,2024-01-17,,,2024-01-16
TSK06261,CALL002041,DLR003,AGT011,CUS00570,schedule_appointment,medium,pending,2024-01-23,2024-01-23,,2024-01-21
TSK06262,CALL010156,DLR001,AGT004,CUS01147,update_contact,low,completed,2024-01-16,,,2024-01-16
TSK06263,CALL006716,DLR001,AGT004,CUS00997,escalate_complaint,medium,in_progress,2024-01-15,2024-01-15,,2024-01-11
TSK06264,,DLR004,AGT007,CUS00071,schedule_appointment,high,in_progress,2024-01-08,,,2024-01-03
TSK06265,CALL013152,DLR001,AGT005,CUS01657,update_contact,medium,in_progress,2024-01-29,,,2024-01-25
TSK06266,CALL007665,DLR003,AGT017,CUS01168,update_contact,low,pending,2024-01-05,,,2024-01-03
TSK06267,,DLR004,AGT011,CUS01310,escalate_complaint,medium,pending,2024-02-06,,,2024-02-03
TSK06268,,DLR002,AGT006,CUS01350,send_survey,low,in_progress,2024-01-18,2024-01-18,,2024-01-18
TSK06269,CALL011786,DLR001,AGT001,CUS00380,follow_up_call,high,completed,2024-01-21,,,2024-01-19
TSK06270,CALL012884,DLR003,AGT005,CUS01717,send_coupon,medium,completed,2024-01-22,,,2024-01-17
TSK06271,,DLR003,AGT028,CUS01601,send_survey,high,completed,2024-01-24,,,2024-01-22
TSK06272,,DLR005,AGT007,CUS00561,send_survey,medium,in_progress,2024-01-29,,,2024-01-25
TSK06273,CALL011184,DLR004,AGT013,CUS01743,confirm_appointment,low,completed,2024-02-06,,,2024-02-06
TSK06274,CALL004659,DLR002,AGT007,CUS00990,schedule_appointment,medium,completed,2024-01-01,,,2024-01-01
TSK06275,CALL013586,DLR003,AGT015,CUS01964,escalate_complaint,high,completed,2024-02-05,,,2024-02-04
TSK06276,,DLR001,AGT010,CUS00171,send_recall_info,medium,pending,2024-01-13,2024-01-13,,2024-01-09
TSK06277,,DLR001,AGT026,CUS01085,send_recall_info,medium,completed,2024-01-05,,,2024-01-04
TSK06278,CALL011704,DLR004,AGT011,CUS01812,send_coupon,medium,completed,2024-02-03,2024-02-03,,2024-01-31
TSK06279,CALL002363,DLR005,AGT014,CUS01358,send_survey,medium,pending,2024-01-27,,,2024-01-27
TSK06280,CALL009632,DLR001,AGT018,CUS01821,follow_up_call,low,in_progress,2024-01-27,2024-01-27,,2024-01-26
TSK06281,CALL008744,DLR003,AGT023,CUS00456,confirm_appointment,medium,completed,2024-01-24,,,2024-01-20
TSK06282,,DLR002,AGT018,CUS01363,update_contact,medium,in_progress,2024-01-05,2024-01-05,,2024-01-01
TSK06283,CALL004549,DLR001,AGT013,CUS00546,send_survey,high,pending,2024-01-17,2024-01-17,,2024-01-12
TSK06284,CALL006208,DLR002,AGT005,CUS00704,send_survey,medium,completed,2024-01-12,,,2024-01-12
TSK06285,CALL001763,DLR003,AGT011,CUS00877,send_recall_info,low,completed,2024-01-12,2024-01-12,,2024-01-12
TSK06286,CALL001188,DLR004,AGT001,CUS00543,send_survey,medium,completed,2024-02-04,,,2024-02-01
TSK06287,,DLR003,AGT006,CUS00044,send_recall_info,medium,completed,2024-02-02,2024-02-02,,2024-01-29
TSK06288,,DLR002,AGT026,CUS01007,follow_up_call,medium,in_progress,2024-01-15,,,2024-01-13
TSK06289,CALL011321,DLR003,AGT023,CUS00166,escalate_complaint,low,pending,2024-01-13,,,2024-01-09
TSK06290,CALL006052,DLR005,AGT026,CUS01780,send_survey,high,completed,2024-01-14,2024-01-14,,2024-01-09
TSK06291,CALL011252,DLR005,AGT022,CUS00823,send_survey,high,completed,2024-01-11,,,2024-01-06
TSK06292,,DLR001,AGT015,CUS00124,send_survey,medium,pending,2024-01-14,,,2024-01-13
TSK06293,CALL001449,DLR004,AGT008,CUS01200,escalate_complaint,medium,completed,2024-01-10,2024-01-10,,2024-01-09
TSK06294,CALL005567,DLR001,AGT028,CUS01387,send_recall_info,low,completed,2024-02-01,,,2024-01-29
TSK06295,,DLR003,AGT028,CUS00907,send_coupon,low,pending,2024-01-02,,,2024-01-01
TSK06296,CALL004217,DLR001,AGT014,CUS00788,schedule_appointment,high,pending,2024-01-21,2024-01-21,,2024-01-16
TSK06297,CALL000419,DLR001,AGT024,CUS01286,follow_up_call,medium,pending,2024-01-02,,,2023-12-30
TSK06298,CALL013702,DLR005,AGT010,CUS01850,escalate_complaint,medium,in_progress,2024-01-01,,,2023-12-29
TSK06299,CALL011259,DLR005,AGT021,CUS01976,schedule_appointment,medium,pending,2024-01-27,2024-01-27,,2024-01-24
TSK06300,CALL005596,DLR002,AGT018,CUS00307,schedule_appointment,medium,in_progress,2024-01-09,,,2024-01-08
TSK06301,CALL006138,DLR004,AGT014,CUS00461,confirm_appointment,high,pending,2024-01-12,,,2024-01-08
TSK06302,CALL013711,DLR005,AGT007,CUS00835,schedule_appointment,medium,completed,2024-01-20,,,2024-01-20
TSK06303,CALL010161,DLR002,AGT002,CUS01701,send_survey,medium,completed,2024-01-03,,,2023-12-30
TSK06304,CALL006856,DLR002,AGT009,CUS01861,schedule_appointment,medium,in_progress,2024-01-11,2024-01-11,,2024-01-09
TSK06305,CALL010787,DLR004,AGT022,CUS00888,confirm_appointment,low,in_progress,2024-01-11,2024-01-11,,2024-01-09
TSK06306,CALL003297,DLR002,AGT023,CUS01243,send_recall_info,high,completed,2024-01-15,,,2024-01-10
TSK06307,CALL003922,DLR005,AGT005,CUS00174,escalate_complaint,low,pending,2024-01-03,2024-01-03,,2023-12-30
TSK06308,CALL001431,DLR005,AGT026,CUS00939,send_coupon,low,pending,2024-01-28,2024-01-28,,2024-01-23
TSK06309,,DLR005,AGT009,CUS00341,send_recall_info,medium,in_progress,2024-01-04,2024-01-04,,2023-12-30
TSK06310,CALL011209,DLR003,AGT026,CUS01633,schedule_appointment,low,pending,2024-01-20,2024-01-20,,2024-01-20
TSK06311,CALL010570,DLR004,AGT005,CUS01182,send_recall_info,high,pending,2024-02-03,,,2024-02-03
TSK06312,,DLR001,AGT022,CUS00756,confirm_appointment,medium,pending,2024-01-06,,,2024-01-02
TSK06313,,DLR003,AGT003,CUS01758,confirm_appointment,medium,pending,2024-02-02,,,2024-01-28
TSK06314,CALL007979,DLR001,AGT020,CUS00340,send_survey,high,completed,2024-01-21,2024-01-21,,2024-01-20
TSK06315,CALL007821,DLR002,AGT010,CUS00052,follow_up_call,high,in_progress,2024-01-11,,,2024-01-11
TSK06316,CALL004992,DLR002,AGT010,CUS01740,schedule_appointment,medium,in_progress,2024-01-12,,,2024-01-12
TSK06317,CALL014252,DLR004,AGT002,CUS01694,escalate_complaint,medium,completed,2024-01-16,,,2024-01-14
TSK06318,,DLR004,AGT014,CUS00302,send_survey,low,in_progress,2024-01-29,2024-01-29,,2024-01-27
TSK06319,,DLR005,AGT006,CUS01374,update_contact,medium,completed,2024-02-05,,,2024-01-31
TSK06320,CALL010154,DLR001,AGT004,CUS01123,update_contact,medium,completed,2024-01-08,,,2024-01-07
TSK06321,,DLR001,AGT005,CUS01000,update_contact,high,pending,2024-02-04,2024-02-04,,2024-01-31
TSK06322,CALL001423,DLR005,AGT002,CUS01341,schedule_appointment,medium,cancelled,2024-02-06,,,2024-02-03
TSK06323,CALL007543,DLR001,AGT001,CUS01766,update_contact,medium,completed,2024-01-10,2024-01-10,,2024-01-05
TSK06324,CALL003156,DLR003,AGT013,CUS00419,escalate_complaint,high,pending,2024-01-15,,,2024-01-10
TSK06325,CALL003315,DLR002,AGT004,CUS00061,escalate_complaint,low,pending,2024-01-12,,,2024-01-11
TSK06326,,DLR004,AGT021,CUS00822,send_coupon,high,pending,2024-02-02,2024-02-02,,2024-02-02
TSK06327,,DLR002,AGT024,CUS01842,send_recall_info,low,in_progress,2024-01-16,2024-01-16,,2024-01-15
TSK06328,,DLR001,AGT003,CUS00791,escalate_complaint,medium,pending,2024-01-30,,,2024-01-25
TSK06329,CALL013418,DLR005,AGT024,CUS01578,schedule_appointment,high,pending,2024-01-20,,,2024-01-20
TSK06330,CALL013552,DLR002,AGT027,CUS01076,send_recall_info,low,pending,2024-01-07,,,2024-01-06
TSK06331,CALL005420,DLR003,AGT028,CUS00550,schedule_appointment,high,completed,2024-01-26,2024-01-26,,2024-01-23
TSK06332,,DLR001,AGT009,CUS00522,schedule_appointment,high,completed,2024-01-21,,,2024-01-17
TSK06333,,DLR005,AGT027,CUS00585,escalate_complaint,high,pending,2024-02-01,,,2024-01-31
TSK06334,CALL008276,DLR001,AGT010,CUS01694,update_contact,medium,pending,2024-01-09,,,2024-01-06
TSK06335,CALL005996,DLR001,AGT003,CUS01288,schedule_appointment,high,completed,2024-01-09,,,2024-01-08
TSK06336,CALL002984,DLR004,AGT014,CUS00167,confirm_appointment,high,completed,2024-01-05,,,2024-01-01
TSK06337,CALL013223,DLR001,AGT030,CUS00022,send_coupon,medium,completed,2024-01-18,,,2024-01-13
TSK06338,CALL000929,DLR001,AGT011,CUS00549,send_recall_info,low,in_progress,2024-01-19,,,2024-01-18
TSK06339,CALL004811,DLR005,AGT028,CUS01335,schedule_appointment,low,cancelled,2024-01-23,2024-01-23,,2024-01-19
TSK06340,,DLR004,AGT015,CUS00028,send_coupon,medium,in_progress,2024-01-05,2024-01-05,,2024-01-02
TSK06341,,DLR001,AGT029,CUS01403,send_coupon,low,pending,2024-02-01,,,2024-01-29
TSK06342,CALL006416,DLR002,AGT029,CUS01656,send_survey,medium,completed,2024-01-03,,,2024-01-03
TSK06343,CALL009080,DLR002,AGT012,CUS01453,escalate_complaint,high,completed,2024-01-05,,,2024-01-03
TSK06344,CALL002488,DLR003,AGT020,CUS00427,send_recall_info,medium,completed,2024-01-02,,,2023-12-29
TSK06345,CALL006036,DLR005,AGT025,CUS00234,send_recall_info,medium,pending,2024-01-11,2024-01-11,,2024-01-06
TSK06346,CALL005203,DLR003,AGT027,CUS01239,follow_up_call,low,completed,2024-01-29,,,2024-01-26
TSK06347,,DLR002,AGT013,CUS00309,confirm_appointment,medium,completed,2024-01-05,,,2024-01-02
TSK06348,,DLR005,AGT028,CUS01995,update_contact,low,completed,2024-01-02,2024-01-02,,2023-12-31
TSK06349,CALL002987,DLR003,AGT021,CUS01605,confirm_appointment,medium,in_progress,2024-01-16,2024-01-16,,2024-01-13
TSK06350,CALL011177,DLR001,AGT018,CUS01538,confirm_appointment,low,pending,2024-01-24,2024-01-24,,2024-01-20
TSK06351,CALL011709,DLR004,AGT027,CUS01590,confirm_appointment,high,pending,2024-01-07,,,2024-01-07
TSK06352,CALL008944,DLR005,AGT004,CUS01255,schedule_appointment,high,pending,2024-01-27,,,2024-01-23
TSK06353,CALL007452,DLR004,AGT022,CUS00454,confirm_appointment,high,in_progress,2024-01-14,2024-01-14,,2024-01-09
TSK06354,CALL005432,DLR004,AGT025,CUS01334,send_coupon,high,completed,2024-01-17,2024-01-17,,2024-01-13
TSK06355,,DLR003,AGT009,CUS00510,schedule_appointment,low,pending,2024-01-21,,,2024-01-17
TSK06356,CALL002617,DLR005,AGT028,CUS01463,send_recall_info,high,completed,2024-01-17,2024-01-17,,2024-01-14
TSK06357,CALL009173,DLR003,AGT028,CUS01551,follow_up_call,low,cancelled,2024-01-18,,,2024-01-15
TSK06358,,DLR001,AGT023,CUS00100,send_survey,medium,completed,2024-01-02,,,2023-12-28
TSK06359,,DLR001,AGT015,CUS00651,schedule_appointment,high,pending,2024-01-15,2024-01-15,,2024-01-13
TSK06360,CALL013391,DLR003,AGT001,CUS00208,send_coupon,medium,completed,2024-01-09,2024-01-09,,2024-01-04
TSK06361,CALL010941,DLR005,AGT006,CUS00205,send_recall_info,medium,cancelled,2024-01-01,,,2024-01-01
TSK06362,CALL007343,DLR001,AGT002,CUS00642,schedule_appointment,high,pending,2024-01-31,,,2024-01-31
TSK06363,CALL014129,DLR005,AGT020,CUS00782,send_coupon,high,in_progress,2024-01-15,,,2024-01-15
TSK06364,,DLR003,AGT015,CUS00390,escalate_complaint,medium,pending,2024-02-04,,,2024-02-01
TSK06365,CALL006763,DLR003,AGT029,CUS00654,send_survey,medium,completed,2024-01-28,2024-01-28,,2024-01-28
TSK06366,CALL006882,DLR005,AGT019,CUS00281,confirm_appointment,medium,completed,2024-01-16,2024-01-16,,2024-01-16
TSK06367,CALL008851,DLR003,AGT001,CUS01823,send_coupon,high,pending,2024-01-29,2024-01-29,,2024-01-24
TSK06368,,DLR003,AGT022,CUS01084,confirm_appointment,medium,pending,2024-01-15,,,2024-01-14
TSK06369,CALL011708,DLR002,AGT020,CUS00100,schedule_appointment,high,in_progress,2024-01-05,,,2024-01-04
TSK06370,,DLR002,AGT022,CUS00702,confirm_appointment,medium,completed,2024-01-03,2024-01-03,,2023-12-29
TSK06371,,DLR002,AGT011,CUS01652,send_recall_info,low,cancelled,2024-01-07,,,2024-01-05
TSK06372,,DLR001,AGT013,CUS00509,follow_up_call,medium,in_progress,2024-01-08,2024-01-08,,2024-01-08
TSK06373,,DLR001,AGT007,CUS01488,update_contact,low,completed,2024-02-04,2024-02-04,,2024-02-03
TSK06374,CALL008479,DLR002,AGT013,CUS01949,send_survey,medium,in_progress,2024-02-02,2024-02-02,,2024-01-30
TSK06375,CALL001147,DLR001,AGT008,CUS00008,escalate_complaint,medium,cancelled,2024-01-20,,,2024-01-18
TSK06376,CALL004678,DLR004,AGT010,CUS00928,escalate_complaint,medium,completed,2024-01-03,,,2024-01-03
TSK06377,CALL001306,DLR001,AGT013,CUS00448,send_recall_info,medium,cancelled,2024-01-11,,,2024-01-07
TSK06378,,DLR002,AGT023,CUS01036,follow_up_call,low,completed,2024-01-28,,,2024-01-24
TSK06379,,DLR003,AGT013,CUS01271,follow_up_call,low,in_progress,2024-01-01,2024-01-01,,2023-12-28
TSK06380,CALL005646,DLR001,AGT020,CUS00963,confirm_appointment,medium,cancelled,2024-02-05,,,2024-02-01
TSK06381,CALL008326,DLR001,AGT008,CUS01911,send_recall_info,medium,completed,2024-01-13,,,2024-01-11
TSK06382,CALL004376,DLR005,AGT025,CUS01455,confirm_appointment,medium,pending,2024-02-02,,,2024-01-28
TSK06383,CALL013273,DLR005,AGT009,CUS01316,update_contact,low,in_progress,2024-02-01,,,2024-01-31
TSK06384,CALL007977,DLR001,AGT006,CUS01903,schedule_appointment,medium,in_progress,2024-01-29,2024-01-29,,2024-01-26
TSK06385,CALL005889,DLR003,AGT012,CUS00193,escalate_complaint,high,in_progress,2024-01-14,,,2024-01-11
TSK06386,,DLR004,AGT017,CUS00909,update_contact,low,completed,2024-01-04,2024-01-04,,2024-01-04
TSK06387,CALL001609,DLR004,AGT027,CUS01598,send_recall_info,medium,pending,2024-01-20,2024-01-20,,2024-01-16
TSK06388,CALL013294,DLR004,AGT021,CUS00024,update_contact,medium,pending,2024-01-31,,,2024-01-30
TSK06389,CALL009703,DLR004,AGT018,CUS01616,confirm_appointment,medium,cancelled,2024-01-29,2024-01-29,,2024-01-26
TSK06390,CALL004680,DLR003,AGT006,CUS01716,confirm_appointment,high,pending,2024-01-01,2024-01-01,,2024-01-01
TSK06391,CALL010946,DLR002,AGT017,CUS01108,follow_up_call,medium,cancelled,2024-02-03,,,2024-01-31
TSK06392,,DLR002,AGT003,CUS00102,update_contact,medium,in_progress,2024-01-31,,,2024-01-26
TSK06393,CALL012647,DLR004,AGT024,CUS00135,escalate_complaint,medium,completed,2024-01-19,,,2024-01-17
TSK06394,CALL002939,DLR003,AGT016,CUS00927,escalate_complaint,medium,completed,2024-01-17,,,2024-01-12
TSK06395,CALL011201,DLR005,AGT027,CUS01256,escalate_complaint,medium,completed,2024-01-14,2024-01-14,,2024-01-12
TSK06396,CALL000409,DLR003,AGT027,CUS01617,confirm_appointment,medium,completed,2024-01-20,,,2024-01-18
TSK06397,CALL010959,DLR002,AGT008,CUS00150,schedule_appointment,high,pending,2024-02-05,,,2024-02-05
TSK06398,,DLR001,AGT011,CUS00720,send_survey,medium,completed,2024-02-06,2024-02-06,,2024-02-05
TSK06399,CALL004818,DLR001,AGT011,CUS01415,update_contact,medium,completed,2024-01-28,,,2024-01-25
TSK06400,,DLR003,AGT010,CUS01979,confirm_appointment,low,in_progress,2024-02-02,,,2024-01-30
TSK06401,,DLR003,AGT004,CUS00052,send_survey,medium,completed,2024-01-05,2024-01-05,,2024-01-05
TSK06402,CALL011595,DLR003,AGT020,CUS01924,confirm_appointment,low,completed,2024-01-29,2024-01-29,,2024-01-24
TSK06403,CALL008284,DLR003,AGT003,CUS00224,send_coupon,high,completed,2024-01-28,2024-01-28,,2024-01-23
TSK06404,,DLR002,AGT019,CUS00028,send_recall_info,high,in_progress,2024-01-31,,,2024-01-26
TSK06405,CALL007269,DLR004,AGT010,CUS00293,send_coupon,high,completed,2024-01-10,,,2024-01-07
TSK06406,CALL007880,DLR002,AGT016,CUS00075,schedule_appointment,medium,completed,2024-01-20,2024-01-20,,2024-01-18
TSK06407,,DLR003,AGT025,CUS01820,follow_up_call,medium,cancelled,2024-01-02,,,2023-12-30
TSK06408,CALL011665,DLR005,AGT004,CUS00086,escalate_complaint,high,completed,2024-01-08,,,2024-01-06
TSK06409,CALL011728,DLR004,AGT023,CUS00180,send_recall_info,medium,completed,2024-01-08,,,2024-01-07
TSK06410,,DLR001,AGT006,CUS00540,confirm_appointment,medium,completed,2024-01-10,,,2024-01-06
TSK06411,CALL014377,DLR005,AGT019,CUS00065,send_survey,medium,pending,2024-01-16,,,2024-01-12
TSK06412,CALL011757,DLR004,AGT005,CUS00317,send_coupon,low,pending,2024-01-26,,,2024-01-21
TSK06413,CALL008260,DLR005,AGT008,CUS00285,schedule_appointment,high,in_progress,2024-01-02,,,2024-01-02
TSK06414,CALL007335,DLR005,AGT009,CUS00731,confirm_appointment,medium,completed,2024-01-17,2024-01-17,,2024-01-16
TSK06415,CALL009273,DLR003,AGT004,CUS01826,follow_up_call,high,completed,2024-01-11,,,2024-01-09
TSK06416,,DLR001,AGT014,CUS01605,send_survey,low,completed,2024-01-21,2024-01-21,,2024-01-17
TSK06417,CALL008387,DLR005,AGT003,CUS01889,escalate_complaint,low,completed,2024-01-24,2024-01-24,,2024-01-23
TSK06418,,DLR002,AGT008,CUS00889,escalate_complaint,medium,in_progress,2024-01-11,,,2024-01-10
TSK06419,,DLR005,AGT016,CUS00421,follow_up_call,low,pending,2024-01-07,2024-01-07,,2024-01-07
TSK06420,,DLR003,AGT010,CUS01457,escalate_complaint,low,completed,2024-01-06,2024-01-06,,2024-01-01
TSK06421,CALL004610,DLR002,AGT013,CUS01711,update_contact,low,completed,2024-02-05,2024-02-05,,2024-01-31
TSK06422,CALL005046,DLR003,AGT006,CUS01587,update_contact,medium,in_progress,2024-01-10,,,2024-01-09
TSK06423,CALL002592,DLR001,AGT029,CUS01713,follow_up_call,high,completed,2024-01-25,2024-01-25,,2024-01-24
TSK06424,CALL014774,DLR003,AGT008,CUS00509,schedule_appointment,low,completed,2024-01-16,,,2024-01-15
TSK06425,,DLR003,AGT023,CUS01218,send_recall_info,low,in_progress,2024-01-27,,,2024-01-25
TSK06426,CALL003882,DLR004,AGT028,CUS01086,send_recall_info,high,pending,2024-01-19,,,2024-01-17
TSK06427,,DLR003,AGT013,CUS00320,send_coupon,medium,completed,2024-02-02,2024-02-02,,2024-02-02
TSK06428,CALL014578,DLR003,AGT017,CUS00096,escalate_complaint,medium,completed,2024-02-05,2024-02-05,,2024-02-04
TSK06429,CALL002859,DLR005,AGT021,CUS00398,schedule_appointment,medium,in_progress,2024-01-22,2024-01-22,,2024-01-20
TSK06430,,DLR001,AGT001,CUS01280,send_survey,medium,cancelled,2024-02-03,,,2024-01-31
TSK06431,CALL012016,DLR005,AGT018,CUS00588,update_contact,medium,completed,2024-01-22,,,2024-01-19
TSK06432,CALL010178,DLR003,AGT022,CUS00359,send_recall_info,medium,pending,2024-01-24,,,2024-01-21
TSK06433,CALL004903,DLR004,AGT006,CUS01099,update_contact,medium,completed,2024-01-02,2024-01-02,,2024-01-02
TSK06434,,DLR004,AGT027,CUS00168,follow_up_call,high,in_progress,2024-01-22,2024-01-22,,2024-01-19
TSK06435,,DLR001,AGT015,CUS00311,send_coupon,high,cancelled,2024-01-12,,,2024-01-07
TSK06436,CALL013448,DLR003,AGT012,CUS01109,escalate_complaint,medium,pending,2024-01-04,2024-01-04,,2024-01-04
TSK06437,CALL001415,DLR004,AGT012,CUS00407,send_recall_info,low,completed,2024-01-13,,,2024-01-10
TSK06438,,DLR003,AGT012,CUS01309,update_contact,medium,completed,2024-02-05,2024-02-05,,2024-01-31
TSK06439,,DLR001,AGT028,CUS01871,send_coupon,medium,completed,2024-01-07,2024-01-07,,2024-01-05
TSK06440,CALL007546,DLR001,AGT013,CUS00627,update_contact,low,in_progress,2024-01-09,,,2024-01-06
TSK06441,CALL009258,DLR005,AGT011,CUS00346,escalate_complaint,high,completed,2024-02-04,,,2024-02-02
TSK06442,,DLR005,AGT016,CUS00141,schedule_appointment,medium,completed,2024-02-07,,,2024-02-02
TSK06443,CALL012033,DLR003,AGT023,CUS00915,confirm_appointment,low,cancelled,2024-01-02,,,2023-12-28
TSK06444,CALL005016,DLR005,AGT014,CUS00159,confirm_appointment,low,pending,2024-01-04,2024-01-04,,2024-01-03
TSK06445,CALL001460,DLR005,AGT021,CUS00505,send_survey,high,pending,2024-01-06,,,2024-01-06
TSK06446,CALL014059,DLR002,AGT018,CUS00531,confirm_appointment,medium,in_progress,2024-01-07,2024-01-07,,2024-01-03
TSK06447,CALL005951,DLR005,AGT009,CUS00274,send_recall_info,high,completed,2024-01-14,2024-01-14,,2024-01-13
TSK06448,CALL012632,DLR005,AGT007,CUS00773,send_coupon,low,completed,2024-01-19,,,2024-01-14
TSK06449,CALL001090,DLR003,AGT030,CUS00750,confirm_appointment,high,completed,2024-01-14,2024-01-14,,2024-01-13
TSK06450,,DLR001,AGT023,CUS00407,schedule_appointment,medium,completed,2024-01-08,,,2024-01-06
TSK06451,CALL010571,DLR004,AGT028,CUS01203,escalate_complaint,low,in_progress,2024-01-09,,,2024-01-09
TSK06452,CALL007272,DLR004,AGT027,CUS00012,escalate_complaint,medium,cancelled,2024-01-06,2024-01-06,,2024-01-05
TSK06453,CALL007833,DLR005,AGT015,CUS01125,send_recall_info,high,in_progress,2024-01-10,,,2024-01-09
TSK06454,CALL014701,DLR005,AGT023,CUS00466,send_coupon,high,completed,2024-02-04,2024-02-04,,2024-01-31
TSK06455,CALL013932,DLR002,AGT007,CUS01323,schedule_appointment,medium,cancelled,2024-01-04,,,2024-01-03
TSK06456,,DLR005,AGT030,CUS00156,schedule_appointment,medium,completed,2024-02-06,,,2024-02-06
TSK06457,,DLR001,AGT022,CUS01260,send_survey,medium,pending,2024-01-20,2024-01-20,,2024-01-18
TSK06458,CALL009054,DLR004,AGT002,CUS01320,follow_up_call,medium,pending,2024-01-09,2024-01-09,,2024-01-09
TSK06459,,DLR002,AGT013,CUS01304,send_coupon,low,in_progress,2024-01-07,2024-01-07,,2024-01-05
TSK06460,CALL011332,DLR005,AGT002,CUS01719,schedule_appointment,low,in_progress,2024-01-03,2024-01-03,,2023-12-31
TSK06461,CALL005122,DLR002,AGT005,CUS01277,send_coupon,medium,completed,2024-01-17,2024-01-17,,2024-01-15
